GenomeA,GenomeB,ani_distance,kmer_ani,algorithm
MT074459,MT074450,95.3745,10,fastani
MT074459,MK728825,95.3498,10,fastani
MT074459,MK393882,95.3255,10,fastani
MT074459,MH370369,95.3194,10,fastani
MT074459,KX017521,95.3007,10,fastani
MT074459,MN379739,95.2798,10,fastani
MT074459,MF001363,95.277,10,fastani
MT074459,KU927497,95.2592,10,fastani
MT074459,MT074458,95.2578,10,fastani
MT074459,MN218191,95.1874,10,fastani
MT074459,KM236244,95.12,10,fastani
MT074459,MH631454,95.0577,10,fastani
MT074459,MN187969,95.0287,10,fastani
MT074459,MH370379,94.9688,10,fastani
MT074459,MK947459,94.8925,10,fastani
MT074459,LR027389,94.5387,10,fastani
MT074459,MK005300,93.8682,10,fastani
MT074459,MF681663,93.5694,10,fastani
MT074459,OL800604,89.0386,10,fastani
MT074459,MH370375,88.3957,10,fastani
MT074459,HE956708,84.8524,10,fastani
MT074465,MT074465,99.9997,10,fastani
MT074465,MT074449,97.7737,10,fastani
MT074465,MF431737,97.0176,10,fastani
MT074465,MN197465,96.97,10,fastani
MT074465,MK050846,96.8763,10,fastani
MT074465,MT074450,96.5943,10,fastani
MT074465,MH370380,95.9896,10,fastani
MT074465,MH370367,95.9884,10,fastani
MT074465,MH370386,95.9514,10,fastani
MT074465,MF001363,95.9442,10,fastani
MT074465,MK393882,95.8964,10,fastani
MT074465,MT074457,95.8591,10,fastani
MT074465,MN187969,95.7958,10,fastani
MT074465,MK370036,95.7942,10,fastani
MT074465,MT074459,95.767,10,fastani
MT074465,MN218191,95.7547,10,fastani
MT074465,KM236244,95.7385,10,fastani
MT074465,MT074458,95.7334,10,fastani
MT074465,MT074466,95.719,10,fastani
MT074465,MN379739,95.6958,10,fastani
MT074465,MK972707,95.6847,10,fastani
MT074465,KU927497,95.6694,10,fastani
MT074465,MH370376,95.6687,10,fastani
MT074465,MH370369,95.6242,10,fastani
MT074465,MH370366,95.5735,10,fastani
MT074465,MH370379,95.5467,10,fastani
MT074465,KX017521,95.4737,10,fastani
MT074465,CP000917,95.443,10,fastani
MT074465,MK728825,95.4204,10,fastani
MT074465,LR027389,95.2134,10,fastani
MT074465,MK947459,95.0172,10,fastani
MT074465,MH631454,94.9744,10,fastani
MT074465,MK005300,94.3045,10,fastani
MT074465,MF681663,93.7968,10,fastani
MT074465,OL800604,88.9988,10,fastani
MT074465,MH370375,88.9832,10,fastani
MT074465,HE956708,84.5861,10,fastani
MT074466,MT074466,100.0,10,fastani
MT074466,MT074459,96.8596,10,fastani
MT074466,MH370380,96.251,10,fastani
MT074466,MH370367,96.2506,10,fastani
MT074466,MH370376,96.2038,10,fastani
MT074466,MT074465,95.8404,10,fastani
MT074466,MH370386,95.7368,10,fastani
MT074466,MK972707,95.7144,10,fastani
MT074466,MH370366,95.6122,10,fastani
MT074466,MN197465,95.546,10,fastani
MT074466,MK050846,95.5001,10,fastani
MT074466,CP000917,95.4542,10,fastani
MT074466,MK370036,95.4041,10,fastani
MT074466,MT074457,95.3798,10,fastani
MT074466,MF431737,95.3749,10,fastani
MT074466,MT074450,95.3648,10,fastani
MT074466,MT074449,95.362,10,fastani
MT074466,MK393882,95.3375,10,fastani
MT074466,MN379739,95.3021,10,fastani
MT074466,KU927497,95.2162,10,fastani
MT074466,MT074458,95.1786,10,fastani
MT074466,KX017521,95.1262,10,fastani
MT074466,MH370369,95.0786,10,fastani
MT074466,MK728825,95.0508,10,fastani
MT074466,MH370379,95.0322,10,fastani
MT074466,MN187969,94.9545,10,fastani
MT074466,MN218191,94.9015,10,fastani
MT074466,MF001363,94.887,10,fastani
MT074466,KM236244,94.8426,10,fastani
MT074466,MH631454,94.8185,10,fastani
MT074466,MK947459,94.753,10,fastani
MT074466,LR027389,94.6902,10,fastani
MT074466,MF681663,94.13,10,fastani
MT074466,MK005300,93.5708,10,fastani
MT074466,OL800604,89.0259,10,fastani
MT074466,MH370375,88.5594,10,fastani
MT074466,HE956708,84.6977,10,fastani
OL800604,OL800604,100.0,10,fastani
OL800604,MH370375,90.1354,10,fastani
OL800604,MT074450,90.0163,10,fastani
OL800604,MK005300,89.9063,10,fastani
OL800604,MK050846,89.8888,10,fastani
OL800604,MN218191,89.8758,10,fastani
OL800604,MN379739,89.8468,10,fastani
OL800604,MF681663,89.8415,10,fastani
OL800604,KM236244,89.8139,10,fastani
OL800604,MH370369,89.8068,10,fastani
OL800604,MF001363,89.8016,10,fastani
OL800604,MT074458,89.7567,10,fastani
OL800604,MH631454,89.7358,10,fastani
OL800604,MH370376,89.6419,10,fastani
OL800604,MH370386,89.6338,10,fastani
OL800604,MK393882,89.6314,10,fastani
OL800604,CP000917,89.5743,10,fastani
OL800604,KU927497,89.5074,10,fastani
OL800604,MN187969,89.5057,10,fastani
OL800604,MT074457,89.501,10,fastani
OL800604,MK728825,89.4827,10,fastani
OL800604,KX017521,89.4481,10,fastani
OL800604,MK972707,89.4066,10,fastani
OL800604,MK947459,89.3891,10,fastani
OL800604,MK370036,89.3605,10,fastani
OL800604,MT074465,89.3348,10,fastani
OL800604,MH370379,89.3019,10,fastani
OL800604,MT074466,89.2631,10,fastani
OL800604,MH370380,89.2045,10,fastani
OL800604,MH370367,89.2045,10,fastani
OL800604,MH370366,89.1919,10,fastani
OL800604,MF431737,89.1701,10,fastani
OL800604,MN197465,89.169,10,fastani
OL800604,MT074459,89.104,10,fastani
OL800604,MT074449,88.8845,10,fastani
OL800604,LR027389,88.8351,10,fastani
OL800604,HE956708,83.5146,10,fastani
CP000917,CP000917,100.0,12,fastani
CP000917,MK393882,96.8643,12,fastani
CP000917,MH370369,96.6537,12,fastani
CP000917,MN218191,96.5235,12,fastani
CP000917,MN187969,96.4961,12,fastani
CP000917,MN379739,96.4918,12,fastani
CP000917,MT074450,96.3473,12,fastani
CP000917,MK728825,96.2353,12,fastani
CP000917,MK947459,96.2284,12,fastani
CP000917,MT074458,96.2077,12,fastani
CP000917,MF001363,96.1917,12,fastani
CP000917,KU927497,96.1718,12,fastani
CP000917,KX017521,96.048,12,fastani
CP000917,MT074465,96.0272,12,fastani
CP000917,MT074459,96.0209,12,fastani
CP000917,MK050846,95.9937,12,fastani
CP000917,MH631454,95.9926,12,fastani
CP000917,MH370367,95.8797,12,fastani
CP000917,MH370380,95.8792,12,fastani
CP000917,KM236244,95.876,12,fastani
CP000917,MH370366,95.764,12,fastani
CP000917,MH370386,95.7235,12,fastani
CP000917,MF431737,95.7153,12,fastani
CP000917,MT074449,95.715,12,fastani
CP000917,MK370036,95.7038,12,fastani
CP000917,MK972707,95.5897,12,fastani
CP000917,MT074466,95.5821,12,fastani
CP000917,MT074457,95.5139,12,fastani
CP000917,MH370379,95.4438,12,fastani
CP000917,MH370376,95.382,12,fastani
CP000917,MN197465,95.1788,12,fastani
CP000917,MK005300,95.0395,12,fastani
CP000917,LR027389,94.9076,12,fastani
CP000917,MF681663,94.6565,12,fastani
CP000917,OL800604,90.145,12,fastani
CP000917,MH370375,89.4611,12,fastani
CP000917,HE956708,85.6088,12,fastani
HE956708,HE956708,100.0,12,fastani
HE956708,CP000917,85.948,12,fastani
HE956708,MH370376,85.8999,12,fastani
HE956708,MF431737,85.756,12,fastani
HE956708,MH370367,85.6891,12,fastani
HE956708,MH370380,85.6891,12,fastani
HE956708,MT074449,85.6824,12,fastani
HE956708,MK972707,85.6291,12,fastani
HE956708,MK370036,85.6028,12,fastani
HE956708,MK050846,85.5872,12,fastani
HE956708,KX017521,85.512,12,fastani
HE956708,MT074466,85.5041,12,fastani
HE956708,KU927497,85.4832,12,fastani
HE956708,MT074465,85.4752,12,fastani
HE956708,MH370369,85.4701,12,fastani
HE956708,MT074459,85.4604,12,fastani
HE956708,MK393882,85.4355,12,fastani
HE956708,MN379739,85.4155,12,fastani
HE956708,MT074450,85.3976,12,fastani
HE956708,MF001363,85.3887,12,fastani
HE956708,MH631454,85.2944,12,fastani
HE956708,MT074457,85.2761,12,fastani
HE956708,MK728825,85.274,12,fastani
HE956708,MK947459,85.2696,12,fastani
HE956708,MN187969,85.269,12,fastani
HE956708,MH370366,85.2106,12,fastani
HE956708,MT074458,85.2106,12,fastani
HE956708,MN218191,85.1882,12,fastani
HE956708,MK005300,85.1166,12,fastani
HE956708,MH370386,85.0857,12,fastani
HE956708,LR027389,85.0511,12,fastani
HE956708,KM236244,85.0413,12,fastani
HE956708,MN197465,85.0189,12,fastani
HE956708,MH370379,84.9219,12,fastani
HE956708,OL800604,84.4415,12,fastani
HE956708,MH370375,84.3585,12,fastani
HE956708,MF681663,84.3157,12,fastani
KM236244,KM236244,100.0,12,fastani
KM236244,MK728825,97.4869,12,fastani
KM236244,MN187969,97.3017,12,fastani
KM236244,MF001363,97.1676,12,fastani
KM236244,MH370369,97.146,12,fastani
KM236244,MK393882,97.0947,12,fastani
KM236244,KU927497,97.0783,12,fastani
KM236244,MH631454,97.0585,12,fastani
KM236244,KX017521,96.9955,12,fastani
KM236244,MN218191,96.9538,12,fastani
KM236244,MT074458,96.7133,12,fastani
KM236244,MN379739,96.6269,12,fastani
KM236244,MT074450,96.5855,12,fastani
KM236244,CP000917,96.4771,12,fastani
KM236244,MK947459,96.4375,12,fastani
KM236244,MK050846,96.4193,12,fastani
KM236244,MK972707,96.3852,12,fastani
KM236244,MH370380,96.3455,12,fastani
KM236244,MH370367,96.3439,12,fastani
KM236244,MK370036,96.3205,12,fastani
KM236244,MH370379,96.2999,12,fastani
KM236244,MH370376,96.2213,12,fastani
KM236244,MT074465,96.1542,12,fastani
KM236244,MH370366,96.1475,12,fastani
KM236244,MH370386,96.1051,12,fastani
KM236244,MT074457,96.0237,12,fastani
KM236244,MF431737,95.9224,12,fastani
KM236244,MT074449,95.8971,12,fastani
KM236244,MT074466,95.5952,12,fastani
KM236244,MT074459,95.5805,12,fastani
KM236244,MF681663,95.5022,12,fastani
KM236244,MK005300,95.4219,12,fastani
KM236244,MN197465,95.4177,12,fastani
KM236244,LR027389,95.3844,12,fastani
KM236244,OL800604,90.4851,12,fastani
KM236244,MH370375,89.6852,12,fastani
KM236244,HE956708,85.2488,12,fastani
KU927497,KU927497,100.0,12,fastani
KU927497,KX017521,99.9946,12,fastani
KU927497,MK393882,97.2465,12,fastani
KU927497,MN187969,97.2038,12,fastani
KU927497,KM236244,97.1398,12,fastani
KU927497,MH631454,96.9181,12,fastani
KU927497,MK728825,96.8455,12,fastani
KU927497,MN379739,96.8114,12,fastani
KU927497,MT074450,96.7109,12,fastani
KU927497,MH370379,96.6297,12,fastani
KU927497,MH370369,96.6236,12,fastani
KU927497,MF001363,96.5953,12,fastani
KU927497,MK050846,96.4989,12,fastani
KU927497,MN218191,96.3947,12,fastani
KU927497,MK972707,96.2964,12,fastani
KU927497,MT074457,96.2119,12,fastani
KU927497,MH370366,96.1781,12,fastani
KU927497,MH370386,96.1292,12,fastani
KU927497,MT074458,96.0747,12,fastani
KU927497,CP000917,96.0371,12,fastani
KU927497,MT074465,96.0129,12,fastani
KU927497,MH370376,96.0119,12,fastani
KU927497,MT074459,95.9399,12,fastani
KU927497,MH370380,95.7914,12,fastani
KU927497,MH370367,95.7914,12,fastani
KU927497,MK947459,95.7819,12,fastani
KU927497,MK370036,95.7349,12,fastani
KU927497,MT074466,95.5882,12,fastani
KU927497,MF431737,95.5794,12,fastani
KU927497,MT074449,95.4472,12,fastani
KU927497,MK005300,95.4234,12,fastani
KU927497,LR027389,95.3439,12,fastani
KU927497,MN197465,95.2575,12,fastani
KU927497,MF681663,94.92,12,fastani
KU927497,OL800604,90.2411,12,fastani
KU927497,MH370375,89.4255,12,fastani
KU927497,HE956708,85.5872,12,fastani
KX017521,KX017521,100.0,12,fastani
KX017521,KU927497,99.9944,12,fastani
KX017521,KM236244,97.0358,12,fastani
KX017521,MN187969,97.0245,12,fastani
KX017521,MK393882,96.9673,12,fastani
KX017521,MK728825,96.9548,12,fastani
KX017521,MH631454,96.9017,12,fastani
KX017521,MT074450,96.7867,12,fastani
KX017521,MF001363,96.7022,12,fastani
KX017521,MN379739,96.6953,12,fastani
KX017521,MH370369,96.5944,12,fastani
KX017521,MN218191,96.4938,12,fastani
KX017521,MK050846,96.3726,12,fastani
KX017521,MT074458,96.3373,12,fastani
KX017521,MH370379,96.2637,12,fastani
KX017521,CP000917,96.1761,12,fastani
KX017521,MH370366,96.1659,12,fastani
KX017521,MH370376,96.0998,12,fastani
KX017521,MH370386,96.0778,12,fastani
KX017521,MT074457,96.063,12,fastani
KX017521,MK972707,96.0047,12,fastani
KX017521,MH370380,95.9996,12,fastani
KX017521,MH370367,95.9996,12,fastani
KX017521,MK370036,95.9262,12,fastani
KX017521,MK947459,95.7936,12,fastani
KX017521,MT074465,95.7753,12,fastani
KX017521,MT074459,95.7382,12,fastani
KX017521,MT074466,95.6999,12,fastani
KX017521,MT074449,95.5075,12,fastani
KX017521,MF431737,95.4995,12,fastani
KX017521,MK005300,95.4314,12,fastani
KX017521,MN197465,95.3065,12,fastani
KX017521,LR027389,95.2899,12,fastani
KX017521,MF681663,94.8528,12,fastani
KX017521,OL800604,90.09,12,fastani
KX017521,MH370375,89.5391,12,fastani
KX017521,HE956708,85.1232,12,fastani
LR027389,LR027389,100.0,12,fastani
LR027389,MK393882,95.8533,12,fastani
LR027389,MK370036,95.7419,12,fastani
LR027389,MF431737,95.7014,12,fastani
LR027389,MN379739,95.6295,12,fastani
LR027389,MN218191,95.6276,12,fastani
LR027389,MF001363,95.6123,12,fastani
LR027389,MN187969,95.5693,12,fastani
LR027389,MH370386,95.5182,12,fastani
LR027389,MT074450,95.4775,12,fastani
LR027389,MK050846,95.4583,12,fastani
LR027389,KM236244,95.4302,12,fastani
LR027389,MH370367,95.4149,12,fastani
LR027389,MH370380,95.4143,12,fastani
LR027389,MK728825,95.3782,12,fastani
LR027389,MH370369,95.3766,12,fastani
LR027389,MT074457,95.346,12,fastani
LR027389,MH370366,95.3217,12,fastani
LR027389,MT074466,95.2651,12,fastani
LR027389,KU927497,95.2467,12,fastani
LR027389,KX017521,95.2033,12,fastani
LR027389,MT074465,95.1607,12,fastani
LR027389,MT074449,95.1539,12,fastani
LR027389,MH370376,95.1535,12,fastani
LR027389,MK972707,95.1408,12,fastani
LR027389,MH370379,95.0284,12,fastani
LR027389,MN197465,95.0097,12,fastani
LR027389,MT074458,94.9261,12,fastani
LR027389,MH631454,94.7523,12,fastani
LR027389,CP000917,94.6434,12,fastani
LR027389,MT074459,94.4953,12,fastani
LR027389,MK947459,94.3858,12,fastani
LR027389,MF681663,93.8956,12,fastani
LR027389,MK005300,93.7664,12,fastani
LR027389,OL800604,89.6458,12,fastani
LR027389,MH370375,88.8019,12,fastani
LR027389,HE956708,84.574,12,fastani
MF001363,MF001363,100.0,12,fastani
MF001363,MH370369,98.0714,12,fastani
MF001363,MK393882,97.589,12,fastani
MF001363,MN379739,97.5761,12,fastani
MF001363,MN218191,97.402,12,fastani
MF001363,KM236244,97.1431,12,fastani
MF001363,MN187969,96.9236,12,fastani
MF001363,MT074450,96.9052,12,fastani
MF001363,MT074458,96.8684,12,fastani
MF001363,MK050846,96.8293,12,fastani
MF001363,MK728825,96.6616,12,fastani
MF001363,KX017521,96.5906,12,fastani
MF001363,KU927497,96.5803,12,fastani
MF001363,MK972707,96.4616,12,fastani
MF001363,MK370036,96.4111,12,fastani
MF001363,MT074465,96.3196,12,fastani
MF001363,MK947459,96.2497,12,fastani
MF001363,MH370380,96.2493,12,fastani
MF001363,MH370367,96.2477,12,fastani
MF001363,MH631454,96.1451,12,fastani
MF001363,CP000917,96.0333,12,fastani
MF001363,MT074457,95.9823,12,fastani
MF001363,MF431737,95.9087,12,fastani
MF001363,MH370379,95.8703,12,fastani
MF001363,MT074449,95.852,12,fastani
MF001363,MH370376,95.8353,12,fastani
MF001363,MH370386,95.7074,12,fastani
MF001363,MH370366,95.6843,12,fastani
MF001363,MT074466,95.6392,12,fastani
MF001363,MT074459,95.6276,12,fastani
MF001363,LR027389,95.4173,12,fastani
MF001363,MK005300,95.3063,12,fastani
MF001363,MN197465,95.1815,12,fastani
MF001363,MF681663,95.1045,12,fastani
MF001363,OL800604,89.8911,12,fastani
MF001363,MH370375,89.3814,12,fastani
MF001363,HE956708,85.4692,12,fastani
MF431737,MF431737,100.0,12,fastani
MF431737,MT074449,97.608,12,fastani
MF431737,MK050846,97.36,12,fastani
MF431737,MT074465,97.332,12,fastani
MF431737,MH370380,96.6518,12,fastani
MF431737,MH370367,96.6518,12,fastani
MF431737,MN197465,96.332,12,fastani
MF431737,MT074466,96.2841,12,fastani
MF431737,MT074450,96.1779,12,fastani
MF431737,MT074459,96.0603,12,fastani
MF431737,MN187969,96.046,12,fastani
MF431737,MK393882,96.0367,12,fastani
MF431737,MH370386,96.0066,12,fastani
MF431737,MH370366,95.9894,12,fastani
MF431737,KX017521,95.9858,12,fastani
MF431737,MT074457,95.9746,12,fastani
MF431737,MK370036,95.9488,12,fastani
MF431737,MK728825,95.8894,12,fastani
MF431737,KU927497,95.8562,12,fastani
MF431737,MT074458,95.8242,12,fastani
MF431737,MH370376,95.7902,12,fastani
MF431737,MF001363,95.765,12,fastani
MF431737,MN379739,95.7522,12,fastani
MF431737,CP000917,95.7207,12,fastani
MF431737,MK972707,95.7142,12,fastani
MF431737,MH370379,95.6802,12,fastani
MF431737,MH370369,95.6226,12,fastani
MF431737,MN218191,95.5813,12,fastani
MF431737,LR027389,95.5566,12,fastani
MF431737,KM236244,95.428,12,fastani
MF431737,MH631454,95.4248,12,fastani
MF431737,MK947459,95.2615,12,fastani
MF431737,MK005300,94.5184,12,fastani
MF431737,MF681663,94.1008,12,fastani
MF431737,OL800604,89.4015,12,fastani
MF431737,MH370375,89.2553,12,fastani
MF431737,HE956708,85.8464,12,fastani
MF681663,MF681663,100.0,12,fastani
MF681663,MN187969,95.4436,12,fastani
MF681663,MF001363,95.3535,12,fastani
MF681663,MK393882,95.3256,12,fastani
MF681663,MH370369,95.1521,12,fastani
MF681663,MN379739,95.0159,12,fastani
MF681663,KM236244,95.0132,12,fastani
MF681663,MK050846,94.9523,12,fastani
MF681663,KX017521,94.9005,12,fastani
MF681663,MN218191,94.8383,12,fastani
MF681663,MT074450,94.8328,12,fastani
MF681663,MK728825,94.8264,12,fastani
MF681663,KU927497,94.8106,12,fastani
MF681663,MT074458,94.671,12,fastani
MF681663,MH370376,94.6581,12,fastani
MF681663,MH631454,94.6481,12,fastani
MF681663,MK947459,94.5573,12,fastani
MF681663,MT074465,94.5084,12,fastani
MF681663,MK972707,94.4989,12,fastani
MF681663,MH370386,94.4389,12,fastani
MF681663,MH370380,94.4169,12,fastani
MF681663,CP000917,94.369,12,fastani
MF681663,MH370367,94.3457,12,fastani
MF681663,MK370036,94.3094,12,fastani
MF681663,MH370366,94.2879,12,fastani
MF681663,MT074449,94.2062,12,fastani
MF681663,MH370379,94.2016,12,fastani
MF681663,MT074457,94.1925,12,fastani
MF681663,MK005300,94.1796,12,fastani
MF681663,MT074466,94.145,12,fastani
MF681663,MF431737,93.9883,12,fastani
MF681663,MT074459,93.868,12,fastani
MF681663,MN197465,93.8319,12,fastani
MF681663,LR027389,93.6518,12,fastani
MF681663,OL800604,89.9884,12,fastani
MF681663,MH370375,88.7821,12,fastani
MF681663,HE956708,84.6826,12,fastani
MH370366,MH370366,100.0,12,fastani
MH370366,MH370386,97.6765,12,fastani
MH370366,MT074457,96.7107,12,fastani
MH370366,MK972707,96.5873,12,fastani
MH370366,MT074450,96.4476,12,fastani
MH370366,MK393882,96.3931,12,fastani
MH370366,KU927497,96.3088,12,fastani
MH370366,MK728825,96.2641,12,fastani
MH370366,MH370376,96.2435,12,fastani
MH370366,MN379739,96.2211,12,fastani
MH370366,KM236244,96.1449,12,fastani
MH370366,KX017521,96.1266,12,fastani
MH370366,MT074466,96.0161,12,fastani
MH370366,MN218191,95.9815,12,fastani
MH370366,MN187969,95.9675,12,fastani
MH370366,MH370380,95.9622,12,fastani
MH370366,MH370367,95.9607,12,fastani
MH370366,MH370379,95.9376,12,fastani
MH370366,MH370369,95.9332,12,fastani
MH370366,MF001363,95.8566,12,fastani
MH370366,MH631454,95.8283,12,fastani
MH370366,MT074459,95.7986,12,fastani
MH370366,MT074465,95.7329,12,fastani
MH370366,MK050846,95.6507,12,fastani
MH370366,MK370036,95.5757,12,fastani
MH370366,MT074458,95.5674,12,fastani
MH370366,MK947459,95.5638,12,fastani
MH370366,CP000917,95.5632,12,fastani
MH370366,MN197465,95.5536,12,fastani
MH370366,MF431737,95.4541,12,fastani
MH370366,LR027389,95.3429,12,fastani
MH370366,MT074449,95.1125,12,fastani
MH370366,MK005300,94.7347,12,fastani
MH370366,MF681663,94.4221,12,fastani
MH370366,OL800604,89.8513,12,fastani
MH370366,MH370375,89.455,12,fastani
MH370366,HE956708,84.8673,12,fastani
MH370367,MH370367,100.0,12,fastani
MH370367,MH370380,99.9987,12,fastani
MH370367,MH370376,96.6212,12,fastani
MH370367,MT074459,96.5935,12,fastani
MH370367,MN197465,96.5605,12,fastani
MH370367,MT074449,96.5283,12,fastani
MH370367,MF431737,96.4547,12,fastani
MH370367,MT074465,96.443,12,fastani
MH370367,MT074466,96.4122,12,fastani
MH370367,MK370036,96.3832,12,fastani
MH370367,MK050846,96.3717,12,fastani
MH370367,MH370369,96.2256,12,fastani
MH370367,MK393882,96.1445,12,fastani
MH370367,KX017521,96.1019,12,fastani
MH370367,MF001363,96.0988,12,fastani
MH370367,MH370366,96.0963,12,fastani
MH370367,MN379739,96.0647,12,fastani
MH370367,MN187969,96.0567,12,fastani
MH370367,MT074450,95.9981,12,fastani
MH370367,MN218191,95.9762,12,fastani
MH370367,MK972707,95.9358,12,fastani
MH370367,MT074458,95.8741,12,fastani
MH370367,MK728825,95.8707,12,fastani
MH370367,KM236244,95.8571,12,fastani
MH370367,MH370386,95.8466,12,fastani
MH370367,KU927497,95.7671,12,fastani
MH370367,MT074457,95.7517,12,fastani
MH370367,CP000917,95.7428,12,fastani
MH370367,MH631454,95.6193,12,fastani
MH370367,MH370379,95.552,12,fastani
MH370367,LR027389,95.4915,12,fastani
MH370367,MK947459,95.3038,12,fastani
MH370367,MK005300,94.5512,12,fastani
MH370367,MF681663,94.1998,12,fastani
MH370367,OL800604,89.4736,12,fastani
MH370367,MH370375,89.1746,12,fastani
MH370367,HE956708,85.2373,12,fastani
MH370369,MH370369,100.0,12,fastani
MH370369,MN218191,98.3949,12,fastani
MH370369,MN379739,98.2921,12,fastani
MH370369,MF001363,97.9333,12,fastani
MH370369,MK393882,97.7724,12,fastani
MH370369,MT074458,97.3275,12,fastani
MH370369,MT074450,97.2046,12,fastani
MH370369,KM236244,96.9751,12,fastani
MH370369,MN187969,96.8794,12,fastani
MH370369,MK728825,96.7858,12,fastani
MH370369,MK972707,96.7849,12,fastani
MH370369,MK050846,96.7638,12,fastani
MH370369,CP000917,96.6503,12,fastani
MH370369,MK370036,96.6027,12,fastani
MH370369,KX017521,96.586,12,fastani
MH370369,MK947459,96.5039,12,fastani
MH370369,KU927497,96.5019,12,fastani
MH370369,MH631454,96.3186,12,fastani
MH370369,MH370380,96.1537,12,fastani
MH370369,MH370367,96.1513,12,fastani
MH370369,MH370366,96.004,12,fastani
MH370369,MT074457,95.9698,12,fastani
MH370369,MT074465,95.961,12,fastani
MH370369,MH370376,95.9367,12,fastani
MH370369,MH370379,95.8986,12,fastani
MH370369,MH370386,95.8463,12,fastani
MH370369,MT074449,95.6451,12,fastani
MH370369,MT074459,95.5461,12,fastani
MH370369,LR027389,95.3828,12,fastani
MH370369,MF431737,95.3643,12,fastani
MH370369,MT074466,95.3512,12,fastani
MH370369,MK005300,95.2752,12,fastani
MH370369,MN197465,95.1249,12,fastani
MH370369,MF681663,95.069,12,fastani
MH370369,OL800604,90.1182,12,fastani
MH370369,MH370375,89.2412,12,fastani
MH370369,HE956708,84.8788,12,fastani
MH370375,MH370375,100.0,12,fastani
MH370375,OL800604,90.0893,12,fastani
MH370375,MN187969,89.8091,12,fastani
MH370375,MH631454,89.7778,12,fastani
MH370375,MT074450,89.7127,12,fastani
MH370375,MH370386,89.7113,12,fastani
MH370375,MN379739,89.7095,12,fastani
MH370375,KM236244,89.6969,12,fastani
MH370375,MH370366,89.682,12,fastani
MH370375,MF001363,89.6451,12,fastani
MH370375,MK393882,89.62,12,fastani
MH370375,MH370380,89.534,12,fastani
MH370375,MN218191,89.5281,12,fastani
MH370375,MT074465,89.5274,12,fastani
MH370375,MH370367,89.5226,12,fastani
MH370375,MK370036,89.5136,12,fastani
MH370375,MT074457,89.4885,12,fastani
MH370375,MK728825,89.4677,12,fastani
MH370375,MF431737,89.4607,12,fastani
MH370375,KU927497,89.454,12,fastani
MH370375,MT074459,89.4447,12,fastani
MH370375,MK947459,89.432,12,fastani
MH370375,MH370369,89.3974,12,fastani
MH370375,KX017521,89.3592,12,fastani
MH370375,MK972707,89.3074,12,fastani
MH370375,MK050846,89.2534,12,fastani
MH370375,MT074458,89.2305,12,fastani
MH370375,MK005300,89.2235,12,fastani
MH370375,MH370376,89.177,12,fastani
MH370375,MH370379,89.0682,12,fastani
MH370375,MN197465,89.064,12,fastani
MH370375,MT074466,89.0509,12,fastani
MH370375,MT074449,89.0478,12,fastani
MH370375,CP000917,88.9897,12,fastani
MH370375,MF681663,88.8194,12,fastani
MH370375,LR027389,88.5956,12,fastani
MH370375,HE956708,84.0053,12,fastani
MH370376,MH370376,100.0,12,fastani
MH370376,MT074459,97.0759,12,fastani
MH370376,MT074457,96.6678,12,fastani
MH370376,MT074466,96.6177,12,fastani
MH370376,MH370386,96.5734,12,fastani
MH370376,MH370367,96.5161,12,fastani
MH370376,MH370380,96.5159,12,fastani
MH370376,MH370366,96.3566,12,fastani
MH370376,KX017521,96.233,12,fastani
MH370376,MH631454,96.2318,12,fastani
MH370376,MK728825,96.2159,12,fastani
MH370376,MK972707,96.168,12,fastani
MH370376,MH370369,96.0903,12,fastani
MH370376,KU927497,96.0749,12,fastani
MH370376,MF001363,96.0487,12,fastani
MH370376,MN187969,95.9895,12,fastani
MH370376,MT074449,95.9502,12,fastani
MH370376,MH370379,95.9047,12,fastani
MH370376,MK370036,95.8702,12,fastani
MH370376,MN197465,95.8618,12,fastani
MH370376,MT074465,95.855,12,fastani
MH370376,KM236244,95.8353,12,fastani
MH370376,MT074450,95.8048,12,fastani
MH370376,CP000917,95.7526,12,fastani
MH370376,MF431737,95.7518,12,fastani
MH370376,MN379739,95.7479,12,fastani
MH370376,MK393882,95.7119,12,fastani
MH370376,MN218191,95.6413,12,fastani
MH370376,MT074458,95.6251,12,fastani
MH370376,MK947459,95.384,12,fastani
MH370376,MK050846,95.3369,12,fastani
MH370376,LR027389,95.0204,12,fastani
MH370376,MK005300,94.6759,12,fastani
MH370376,MF681663,94.3933,12,fastani
MH370376,OL800604,89.6318,12,fastani
MH370376,MH370375,89.1383,12,fastani
MH370376,HE956708,85.9603,12,fastani
MH370379,MH370379,100.0,12,fastani
MH370379,MK728825,96.5183,12,fastani
MH370379,MN187969,96.4531,12,fastani
MH370379,KU927497,96.3807,12,fastani
MH370379,KX017521,96.3642,12,fastani
MH370379,MK393882,96.3087,12,fastani
MH370379,MN379739,96.1398,12,fastani
MH370379,MK972707,96.1331,12,fastani
MH370379,MT074450,96.0856,12,fastani
MH370379,MK050846,96.0674,12,fastani
MH370379,KM236244,96.0526,12,fastani
MH370379,MH370369,96.0106,12,fastani
MH370379,MT074457,95.9493,12,fastani
MH370379,MF001363,95.9323,12,fastani
MH370379,MT074465,95.9105,12,fastani
MH370379,MH370386,95.9092,12,fastani
MH370379,MH370366,95.7801,12,fastani
MH370379,MF431737,95.7737,12,fastani
MH370379,MT074458,95.727,12,fastani
