Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MN197465.fasta	96.82	79.29	84.12	MF431737.1 Escherichia phage saus132, complete genome	MN197465.1 Salmonella phage 2-3, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK947459.fasta	96.07	74.07	80.31	MF431737.1 Escherichia phage saus132, complete genome	MK947459.1 Salmonella phage vB_SenS_SB13, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK370036.fasta	96.72	81.32	88.18	MF431737.1 Escherichia phage saus132, complete genome	MK370036.1 Salmonella phage 1-23, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH631454.fasta	95.79	74.82	79.87	MF431737.1 Escherichia phage saus132, complete genome	MH631454.2 Salmonella phage Sw2, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370379.fasta	96.38	74.25	77.53	MF431737.1 Escherichia phage saus132, complete genome	MH370379.1 Salmonella phage S132, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370369.fasta	96.04	76.68	84.53	MF431737.1 Escherichia phage saus132, complete genome	MH370369.1 Salmonella phage S116, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF681663.fasta	95.89	63.74	69.68	MF431737.1 Escherichia phage saus132, complete genome	MF681663.1 Salmonella phage LVR16A, partial genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/OL800604.fasta	90.89	47.69	52.61	MF431737.1 Escherichia phage saus132, complete genome	OL800604.1 Salmonella phage vB_STy-RN29, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074459.fasta	96.74	80.37	87.17	MF431737.1 Escherichia phage saus132, complete genome	MT074459.1 Salmonella phage bastian, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074450.fasta	96.60	81.92	90.69	MF431737.1 Escherichia phage saus132, complete genome	MT074450.1 Salmonella phage faergetype, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MN218191.fasta	96.42	82.59	90.25	MF431737.1 Escherichia phage saus132, complete genome	MN218191.1 Salmonella phage 1-29, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK972707.fasta	96.43	75.29	79.97	MF431737.1 Escherichia phage saus132, complete genome	MK972707.1 Salmonella phage SE24, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK393882.fasta	96.50	78.54	86.81	MF431737.1 Escherichia phage saus132, complete genome	MK393882.1 Salmonella phage 3-29, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK005300.fasta	95.37	67.53	72.09	MF431737.1 Escherichia phage saus132, complete genome	MK005300.1 Salmonella phage STG2, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370380.fasta	96.90	78.06	85.84	MF431737.1 Escherichia phage saus132, complete genome	MH370380.1 Salmonella phage S133, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370375.fasta	90.15	52.63	57.04	MF431737.1 Escherichia phage saus132, complete genome	MH370375.1 Salmonella phage S124, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370366.fasta	96.28	73.43	79.56	MF431737.1 Escherichia phage saus132, complete genome	MH370366.1 Salmonella phage S113, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074465.fasta	96.51	80.72	81.20	KX017521.1 Salmonella phage 118970_sal2, complete genome	MT074465.1 Salmonella phage oselot, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074457.fasta	96.63	84.76	86.41	KX017521.1 Salmonella phage 118970_sal2, complete genome	MT074457.1 Salmonella phage rokbiter, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MN379739.fasta	97.08	84.63	87.23	KX017521.1 Salmonella phage 118970_sal2, complete genome	MN379739.1 Salmonella phage 1-19, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MN187969.fasta	97.82	89.19	91.71	KX017521.1 Salmonella phage 118970_sal2, complete genome	MN187969.1 Salmonella phage OSY-STA, partial genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK728825.fasta	97.19	88.36	88.44	KX017521.1 Salmonella phage 118970_sal2, complete genome	MK728825.1 Salmonella phage Sepoy, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK050846.fasta	96.52	83.81	85.55	KX017521.1 Salmonella phage 118970_sal2, complete genome	MK050846.2 Salmonella phage Seafire, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370386.fasta	96.51	81.47	83.46	KX017521.1 Salmonella phage 118970_sal2, complete genome	MH370386.1 Salmonella phage S147, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370376.fasta	96.58	78.99	80.53	KX017521.1 Salmonella phage 118970_sal2, complete genome	MH370376.1 Salmonella phage S126, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370367.fasta	96.55	80.92	83.30	KX017521.1 Salmonella phage 118970_sal2, complete genome	MH370367.1 Salmonella phage S114, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	96.29	80.58	75.42	KX017521.1 Salmonella phage 118970_sal2, complete genome	MF431737.1 Escherichia phage saus132, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074466.fasta	96.14	80.87	80.96	KX017521.1 Salmonella phage 118970_sal2, complete genome	MT074466.1 Salmonella phage atrejo, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074458.fasta	96.71	88.17	89.79	KX017521.1 Salmonella phage 118970_sal2, complete genome	MT074458.1 Salmonella phage fuchur, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074449.fasta	96.70	79.83	83.21	KX017521.1 Salmonella phage 118970_sal2, complete genome	MT074449.1 Salmonella phage bombadil, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MN197465.fasta	96.05	78.51	77.96	KX017521.1 Salmonella phage 118970_sal2, complete genome	MN197465.1 Salmonella phage 2-3, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK947459.fasta	96.53	83.35	84.59	KX017521.1 Salmonella phage 118970_sal2, complete genome	MK947459.1 Salmonella phage vB_SenS_SB13, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK370036.fasta	96.30	83.42	84.66	KX017521.1 Salmonella phage 118970_sal2, complete genome	MK370036.1 Salmonella phage 1-23, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH631454.fasta	97.51	92.91	92.83	KX017521.1 Salmonella phage 118970_sal2, complete genome	MH631454.2 Salmonella phage Sw2, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370379.fasta	96.71	79.95	78.13	KX017521.1 Salmonella phage 118970_sal2, complete genome	MH370379.1 Salmonella phage S132, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370369.fasta	96.92	87.94	90.73	KX017521.1 Salmonella phage 118970_sal2, complete genome	MH370369.1 Salmonella phage S116, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF681663.fasta	96.14	75.73	77.48	KX017521.1 Salmonella phage 118970_sal2, complete genome	MF681663.1 Salmonella phage LVR16A, partial genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/LR027389.fasta	95.89	75.64	74.79	KX017521.1 Salmonella phage 118970_sal2, complete genome	LR027389.1 Escherichia virus vB_Eco_mar003J3 genome assembly, chromosome: 1
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/OL800604.fasta	92.47	61.26	63.25	KX017521.1 Salmonella phage 118970_sal2, complete genome	OL800604.1 Salmonella phage vB_STy-RN29, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074459.fasta	96.59	79.07	80.26	KX017521.1 Salmonella phage 118970_sal2, complete genome	MT074459.1 Salmonella phage bastian, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074450.fasta	97.24	88.06	91.26	KX017521.1 Salmonella phage 118970_sal2, complete genome	MT074450.1 Salmonella phage faergetype, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MN218191.fasta	96.96	84.08	86.00	KX017521.1 Salmonella phage 118970_sal2, complete genome	MN218191.1 Salmonella phage 1-29, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK972707.fasta	96.76	83.43	82.94	KX017521.1 Salmonella phage 118970_sal2, complete genome	MK972707.1 Salmonella phage SE24, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK393882.fasta	97.56	88.82	91.88	KX017521.1 Salmonella phage 118970_sal2, complete genome	MK393882.1 Salmonella phage 3-29, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK005300.fasta	96.00	75.44	75.38	KX017521.1 Salmonella phage 118970_sal2, complete genome	MK005300.1 Salmonella phage STG2, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370380.fasta	96.55	80.92	83.30	KX017521.1 Salmonella phage 118970_sal2, complete genome	MH370380.1 Salmonella phage S133, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370375.fasta	90.68	58.80	59.64	KX017521.1 Salmonella phage 118970_sal2, complete genome	MH370375.1 Salmonella phage S124, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370366.fasta	96.69	82.12	83.29	KX017521.1 Salmonella phage 118970_sal2, complete genome	MH370366.1 Salmonella phage S113, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF001363.fasta	97.29	86.85	88.85	KX017521.1 Salmonella phage 118970_sal2, complete genome	MF001363.1 Salmonella phage SH9, partial genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074465.fasta	86.62	33.03	35.70	HE956708.2 Yersinia phage phiR201 complete genome	MT074465.1 Salmonella phage oselot, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074457.fasta	86.16	28.31	31.01	HE956708.2 Yersinia phage phiR201 complete genome	MT074457.1 Salmonella phage rokbiter, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MN379739.fasta	86.16	28.92	32.03	HE956708.2 Yersinia phage phiR201 complete genome	MN379739.1 Salmonella phage 1-19, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MN187969.fasta	86.22	29.19	32.25	HE956708.2 Yersinia phage phiR201 complete genome	MN187969.1 Salmonella phage OSY-STA, partial genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK728825.fasta	85.62	28.30	30.44	HE956708.2 Yersinia phage phiR201 complete genome	MK728825.1 Salmonella phage Sepoy, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK050846.fasta	85.58	30.68	33.66	HE956708.2 Yersinia phage phiR201 complete genome	MK050846.2 Salmonella phage Seafire, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370386.fasta	86.01	29.40	32.37	HE956708.2 Yersinia phage phiR201 complete genome	MH370386.1 Salmonella phage S147, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370376.fasta	86.47	31.46	34.46	HE956708.2 Yersinia phage phiR201 complete genome	MH370376.1 Salmonella phage S126, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370367.fasta	86.83	32.42	35.85	HE956708.2 Yersinia phage phiR201 complete genome	MH370367.1 Salmonella phage S114, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF431737.fasta	86.10	35.33	35.54	HE956708.2 Yersinia phage phiR201 complete genome	MF431737.1 Escherichia phage saus132, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KX017521.fasta	85.73	27.22	29.25	HE956708.2 Yersinia phage phiR201 complete genome	KX017521.1 Salmonella phage 118970_sal2, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074466.fasta	86.20	25.11	27.01	HE956708.2 Yersinia phage phiR201 complete genome	MT074466.1 Salmonella phage atrejo, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074458.fasta	86.06	28.09	30.75	HE956708.2 Yersinia phage phiR201 complete genome	MT074458.1 Salmonella phage fuchur, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074449.fasta	87.28	32.87	36.82	HE956708.2 Yersinia phage phiR201 complete genome	MT074449.1 Salmonella phage bombadil, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MN197465.fasta	85.75	31.59	33.71	HE956708.2 Yersinia phage phiR201 complete genome	MN197465.1 Salmonella phage 2-3, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK947459.fasta	85.76	29.89	32.60	HE956708.2 Yersinia phage phiR201 complete genome	MK947459.1 Salmonella phage vB_SenS_SB13, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK370036.fasta	87.03	35.17	38.36	HE956708.2 Yersinia phage phiR201 complete genome	MK370036.1 Salmonella phage 1-23, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH631454.fasta	86.60	28.54	30.65	HE956708.2 Yersinia phage phiR201 complete genome	MH631454.2 Salmonella phage Sw2, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370379.fasta	85.53	28.65	30.09	HE956708.2 Yersinia phage phiR201 complete genome	MH370379.1 Salmonella phage S132, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370369.fasta	85.77	32.39	35.92	HE956708.2 Yersinia phage phiR201 complete genome	MH370369.1 Salmonella phage S116, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MF681663.fasta	85.40	23.43	25.76	HE956708.2 Yersinia phage phiR201 complete genome	MF681663.1 Salmonella phage LVR16A, partial genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/LR027389.fasta	85.69	31.30	33.26	HE956708.2 Yersinia phage phiR201 complete genome	LR027389.1 Escherichia virus vB_Eco_mar003J3 genome assembly, chromosome: 1
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/KM236244.fasta	85.95	30.56	30.36	HE956708.2 Yersinia phage phiR201 complete genome	KM236244.1 Salmonella phage Stitch, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/OL800604.fasta	86.00	30.33	33.65	HE956708.2 Yersinia phage phiR201 complete genome	OL800604.1 Salmonella phage vB_STy-RN29, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074459.fasta	87.02	32.82	35.80	HE956708.2 Yersinia phage phiR201 complete genome	MT074459.1 Salmonella phage bastian, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MT074450.fasta	85.80	27.55	30.68	HE956708.2 Yersinia phage phiR201 complete genome	MT074450.1 Salmonella phage faergetype, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MN218191.fasta	86.55	28.31	31.12	HE956708.2 Yersinia phage phiR201 complete genome	MN218191.1 Salmonella phage 1-29, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK972707.fasta	85.70	28.26	30.19	HE956708.2 Yersinia phage phiR201 complete genome	MK972707.1 Salmonella phage SE24, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK393882.fasta	86.03	28.29	31.45	HE956708.2 Yersinia phage phiR201 complete genome	MK393882.1 Salmonella phage 3-29, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MK005300.fasta	86.15	25.52	27.40	HE956708.2 Yersinia phage phiR201 complete genome	MK005300.1 Salmonella phage STG2, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/HE956708.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Epseptimavirus/MH370380.fasta	86.83	32.42	35.85	HE956708.2 Yersinia phage phiR201 complete genome	MH370380.1 Salmonella phage S133, complete genome
