GenomeA,GenomeB,mash_distance,kmer_mash,algorithm
HQ406778,MN970211,0.0498915,20,mash
HQ665011,MN970211,0.0439481,20,mash
KJ190157,MN970211,0.0350347,20,mash
KM979354,MN970211,0.0649354,20,mash
KM979355,MN970211,0.0641243,20,mash
KP143763,MN970211,0.068364,20,mash
KR233164,MN970211,0.0557738,20,mash
KR422353,MN970211,0.0488255,20,mash
KX130863,MN970211,0.0630692,20,mash
KY114934,MN970211,0.052906,20,mash
KY677846,MN970211,0.0322108,20,mash
KY963424,MN970211,0.046298,20,mash
LN887948,MN970211,0.0508058,20,mash
LR027384,MN970211,0.0456549,20,mash
MF402939,MN970211,0.0442519,20,mash
MF431730,MN970211,0.0451806,20,mash
MH203051,MN970211,0.0701997,20,mash
MH370378,MN970211,0.0399685,20,mash
MH745368,MN970211,0.048651,20,mash
MK373796,MN970211,0.0429063,20,mash
MK972715,MN970211,0.0493543,20,mash
MN022787,MN970211,0.0511784,20,mash
MN026741,MN970211,0.047454,20,mash
MN316588,MN970211,0.0458145,20,mash
MN956514,MN970211,0.0445586,20,mash
MN970211,MN970211,0.0,20,mash
MN994496,MN970211,0.0411947,20,mash
MN994502,MN970211,0.0280702,20,mash
MN994504,MN970211,0.0432006,20,mash
MT074448,MN970211,0.0360778,20,mash
AC171169,MN994496,0.0695781,20,mash
AP019559,MN994496,0.0456549,20,mash
AY543070,MN994496,0.0617907,20,mash
HQ406778,MN994496,0.0479619,20,mash
HQ665011,MN994496,0.0353784,20,mash
KJ190157,MN994496,0.0384041,20,mash
KM979354,MN994496,0.0698877,20,mash
KM979355,MN994496,0.0663269,20,mash
KP143763,MN994496,0.071151,20,mash
KR233164,MN994496,0.0575219,20,mash
KR422353,MN994496,0.0440996,20,mash
KX130863,MN994496,0.0638577,20,mash
KY114934,MN994496,0.0575219,20,mash
KY677846,MN994496,0.038917,20,mash
KY963424,MN994496,0.0471197,20,mash
LN887948,MN994496,0.0519357,20,mash
LR027384,MN994496,0.045024,20,mash
MF402939,MN994496,0.0490009,20,mash
MF431730,MN994496,0.0459749,20,mash
MH203051,MN994496,0.0738064,20,mash
MH370378,MN994496,0.0448681,20,mash
MH745368,MN994496,0.0502543,20,mash
MK373796,MN994496,0.0484774,20,mash
MK972715,MN994496,0.0508058,20,mash
MN022787,MN994496,0.0500724,20,mash
MN026741,MN994496,0.0466243,20,mash
MN316588,MN994496,0.0469537,20,mash
MN956514,MN994496,0.0445586,20,mash
MN970211,MN994496,0.0411947,20,mash
MN994496,MN994496,0.0,20,mash
MN994502,MN994496,0.0401024,20,mash
MN994504,MN994496,0.0498915,20,mash
MT074448,MN994496,0.045338,20,mash
AC171169,MN994502,0.0630692,20,mash
AP019559,MN994502,0.0409181,20,mash
AY543070,MN994502,0.0566373,20,mash
HQ406778,MN994502,0.0420392,20,mash
HQ665011,MN994502,0.0421821,20,mash
KJ190157,MN994502,0.0376504,20,mash
KM979354,MN994502,0.0612913,20,mash
KM979355,MN994502,0.0630692,20,mash
KP143763,MN994502,0.0663269,20,mash
KR233164,MN994502,0.0498915,20,mash
KR422353,MN994502,0.0439481,20,mash
KX130863,MN994502,0.0595944,20,mash
KY114934,MN994502,0.0547229,20,mash
KY677846,MN994502,0.0294472,20,mash
KY963424,MN994502,0.0421821,20,mash
LN887948,MN994502,0.050621,20,mash
LR027384,MN994502,0.0442519,20,mash
MF402939,MN994502,0.0399685,20,mash
MF431730,MN994502,0.0407807,20,mash
MH203051,MN994502,0.0686639,20,mash
MH370378,MN994502,0.0344704,20,mash
MH745368,MN994502,0.0437972,20,mash
MK373796,MN994502,0.0409181,20,mash
MK972715,MN994502,0.0504372,20,mash
MN022787,MN994502,0.0454961,20,mash
MN026741,MN994502,0.0416142,20,mash
MN316588,MN994502,0.0439481,20,mash
MN956514,MN994502,0.0413339,20,mash
MN970211,MN994502,0.0280702,20,mash
MN994496,MN994502,0.0401024,20,mash
MN994502,MN994502,0.0,20,mash
MN994504,MN994502,0.0409181,20,mash
MT074448,MN994502,0.0333729,20,mash
AC171169,MN994504,0.069271,20,mash
AP019559,MN994504,0.0451806,20,mash
AY543070,MN994504,0.0479619,20,mash
HQ406778,MN994504,0.0513662,20,mash
HQ665011,MN994504,0.0500724,20,mash
KJ190157,MN994504,0.0427602,20,mash
KM979354,MN994504,0.0708313,20,mash
KM979355,MN994504,0.072126,20,mash
KP143763,MN994504,0.0677709,20,mash
KR233164,MN994504,0.0568564,20,mash
KR422353,MN994504,0.0490009,20,mash
KX130863,MN994504,0.0612913,20,mash
KY114934,MN994504,0.0484774,20,mash
KY677846,MN994504,0.03957,20,mash
KY963424,MN994504,0.0495325,20,mash
LN887948,MN994504,0.0426147,20,mash
LR027384,MN994504,0.0477917,20,mash
MF402939,MN994504,0.0500724,20,mash
MF431730,MN994504,0.0498915,20,mash
MH203051,MN994504,0.0677709,20,mash
MH370378,MN994504,0.0458145,20,mash
MH745368,MN994504,0.0477917,20,mash
MK373796,MN994504,0.052906,20,mash
MK972715,MN994504,0.0399685,20,mash
MN022787,MN994504,0.0509916,20,mash
MN026741,MN994504,0.0508058,20,mash
MN316588,MN994504,0.0488255,20,mash
MN956514,MN994504,0.0481328,20,mash
MN970211,MN994504,0.0432006,20,mash
MN994496,MN994504,0.0498915,20,mash
MN994502,MN994504,0.0409181,20,mash
MN994504,MN994504,0.0,20,mash
MT074448,MN994504,0.0484774,20,mash
AC171169,MT074448,0.0610441,20,mash
AP019559,MT074448,0.0409181,20,mash
AY543070,MT074448,0.0551396,20,mash
HQ406778,MT074448,0.047454,20,mash
HQ665011,MT074448,0.0437972,20,mash
KJ190157,MT074448,0.0369146,20,mash
KM979354,MT074448,0.0646631,20,mash
KM979355,MT074448,0.0610441,20,mash
KP143763,MT074448,0.0607985,20,mash
KR233164,MT074448,0.0570769,20,mash
KR422353,MT074448,0.0464607,20,mash
KX130863,MT074448,0.0591236,20,mash
KY114934,MT074448,0.0595944,20,mash
KY677846,MT074448,0.0356098,20,mash
KY963424,MT074448,0.0442519,20,mash
LN887948,MT074448,0.0537021,20,mash
LR027384,MT074448,0.0458145,20,mash
MF402939,MT074448,0.0416142,20,mash
MF431730,MT074448,0.0378996,20,mash
MH203051,MT074448,0.0705142,20,mash
MH370378,MT074448,0.0263345,20,mash
MH745368,MT074448,0.0519357,20,mash
MK373796,MT074448,0.0456549,20,mash
MK972715,MT074448,0.0509916,20,mash
MN022787,MT074448,0.0413339,20,mash
MN026741,MT074448,0.0467886,20,mash
MN316588,MT074448,0.0386595,20,mash
MN956514,MT074448,0.0476225,20,mash
MN970211,MT074448,0.0360778,20,mash
MN994496,MT074448,0.045338,20,mash
MN994502,MT074448,0.0333729,20,mash
MN994504,MT074448,0.0484774,20,mash
MT074448,MT074448,0.0,20,mash
AC171169,AC171169,0.0,17,mash
AP019559,AC171169,0.0591227,17,mash
AY543070,AC171169,0.0611008,17,mash
HQ406778,AC171169,0.0797304,17,mash
HQ665011,AC171169,0.0698333,17,mash
KJ190157,AC171169,0.0586959,17,mash
KM979354,AC171169,0.0591227,17,mash
KM979355,AC171169,0.0584841,17,mash
KP143763,AC171169,0.0385098,17,mash
KR233164,AC171169,0.0814953,17,mash
KR422353,AC171169,0.0638953,17,mash
KX130863,AC171169,0.0405535,17,mash
KY114934,AC171169,0.0776994,17,mash
KY677846,AC171169,0.067937,17,mash
KY963424,AC171169,0.0818566,17,mash
LN887948,AC171169,0.0780316,17,mash
LR027384,AC171169,0.061782,17,mash
MF402939,AC171169,0.0613266,17,mash
MF431730,AC171169,0.0615537,17,mash
MH203051,AC171169,0.065366,17,mash
MH370378,AC171169,0.065366,17,mash
MH745368,AC171169,0.0829579,17,mash
MK373796,AC171169,0.0597715,17,mash
MK972715,AC171169,0.0797304,17,mash
MN022787,AC171169,0.0622424,17,mash
MN026741,AC171169,0.0763946,17,mash
MN316588,AC171169,0.0584841,17,mash
MN956514,AC171169,0.0726949,17,mash
MN970211,AC171169,0.0636551,17,mash
MN994496,AC171169,0.0698333,17,mash
MN994502,AC171169,0.0656162,17,mash
MN994504,AC171169,0.0721074,17,mash
MT074448,AC171169,0.0622424,17,mash
AC171169,AP019559,0.0591227,17,mash
AP019559,AP019559,0.0,17,mash
AY543070,AP019559,0.0572365,17,mash
HQ406778,AP019559,0.0520611,17,mash
HQ665011,AP019559,0.046553,17,mash
KJ190157,AP019559,0.0311802,17,mash
KM979354,AP019559,0.0591227,17,mash
KM979355,AP019559,0.062708,17,mash
KP143763,AP019559,0.0636551,17,mash
KR233164,AP019559,0.0606529,17,mash
KR422353,AP019559,0.0462437,17,mash
KX130863,AP019559,0.0613266,17,mash
KY114934,AP019559,0.0651173,17,mash
KY677846,AP019559,0.0399019,17,mash
KY963424,AP019559,0.0544683,17,mash
LN887948,AP019559,0.0520611,17,mash
LR027384,AP019559,0.0437152,17,mash
MF402939,AP019559,0.0412173,17,mash
MF431730,AP019559,0.046398,17,mash
MH203051,AP019559,0.0620116,17,mash
MH370378,AP019559,0.0402914,17,mash
MH745368,AP019559,0.0518819,17,mash
MK373796,AP019559,0.0444409,17,mash
MK972715,AP019559,0.0560264,17,mash
MN022787,AP019559,0.0456329,17,mash
MN026741,AP019559,0.0487926,17,mash
MN316588,AP019559,0.0428631,17,mash
MN956514,AP019559,0.0491238,17,mash
MN970211,AP019559,0.039773,17,mash
MN994496,AP019559,0.0478163,17,mash
MN994502,AP019559,0.0404222,17,mash
MN994504,AP019559,0.0456329,17,mash
MT074448,AP019559,0.0392622,17,mash
AC171169,AY543070,0.0611008,17,mash
AP019559,AY543070,0.0572365,17,mash
AY543070,AY543070,0.0,17,mash
HQ406778,AY543070,0.0738941,17,mash
HQ665011,AY543070,0.0666321,17,mash
KJ190157,AY543070,0.0604308,17,mash
KM979354,AY543070,0.0671493,17,mash
KM979355,AY543070,0.0651173,17,mash
KP143763,AY543070,0.0658679,17,mash
KR233164,AY543070,0.0793855,17,mash
KR422353,AY543070,0.0674102,17,mash
KX130863,AY543070,0.061782,17,mash
KY114934,AY543070,0.0701111,17,mash
KY677846,AY543070,0.0631789,17,mash
KY963424,AY543070,0.0709555,17,mash
LN887948,AY543070,0.0611008,17,mash
LR027384,AY543070,0.0597715,17,mash
MF402939,AY543070,0.0542777,17,mash
MF431730,AY543070,0.0531537,17,mash
MH203051,AY543070,0.0646243,17,mash
MH370378,AY543070,0.0599901,17,mash
MH745368,AY543070,0.0754403,17,mash
MK373796,AY543070,0.0576481,17,mash
MK972715,AY543070,0.0620116,17,mash
MN022787,AY543070,0.0597715,17,mash
MN026741,AY543070,0.0718165,17,mash
MN316588,AY543070,0.061782,17,mash
MN956514,AY543070,0.0674102,17,mash
MN970211,AY543070,0.0648701,17,mash
MN994496,AY543070,0.0687395,17,mash
MN994502,AY543070,0.065366,17,mash
MN994504,AY543070,0.0556311,17,mash
MT074448,AY543070,0.0552397,17,mash
AC171169,HQ406778,0.0797304,17,mash
AP019559,HQ406778,0.0520611,17,mash
AY543070,HQ406778,0.0738941,17,mash
HQ406778,HQ406778,0.0,17,mash
HQ665011,HQ406778,0.0479773,17,mash
KJ190157,HQ406778,0.0513494,17,mash
KM979354,HQ406778,0.0751267,17,mash
KM979355,HQ406778,0.0773696,17,mash
KP143763,HQ406778,0.0767172,17,mash
KR233164,HQ406778,0.0396446,17,mash
KR422353,HQ406778,0.0554349,17,mash
KX130863,HQ406778,0.0751267,17,mash
KY114934,HQ406778,0.0529694,17,mash
KY677846,HQ406778,0.0486282,17,mash
KY963424,HQ406778,0.0240082,17,mash
LN887948,HQ406778,0.0554349,17,mash
LR027384,HQ406778,0.0509985,17,mash
MF402939,HQ406778,0.0537117,17,mash
MF431730,HQ406778,0.0552397,17,mash
MH203051,HQ406778,0.0757561,17,mash
MH370378,HQ406778,0.0479773,17,mash
MH745368,HQ406778,0.0370526,17,mash
MK373796,HQ406778,0.0589087,17,mash
MK972715,HQ406778,0.0484644,17,mash
MN022787,HQ406778,0.062708,17,mash
MN026741,HQ406778,0.0142999,17,mash
MN316588,HQ406778,0.0548521,17,mash
MN956514,HQ406778,0.0417575,17,mash
MN970211,HQ406778,0.0483013,17,mash
MN994496,HQ406778,0.0552397,17,mash
MN994502,HQ406778,0.0479773,17,mash
MN994504,HQ406778,0.0531537,17,mash
MT074448,HQ406778,0.0478163,17,mash
AC171169,HQ665011,0.0698333,17,mash
AP019559,HQ665011,0.046553,17,mash
AY543070,HQ665011,0.0666321,17,mash
HQ406778,HQ665011,0.0479773,17,mash
HQ665011,HQ665011,0.0,17,mash
KJ190157,HQ665011,0.0409503,17,mash
KM979354,HQ665011,0.0682028,17,mash
KM979355,HQ665011,0.067937,17,mash
KP143763,HQ665011,0.0687395,17,mash
KR233164,HQ665011,0.0597715,17,mash
KR422353,HQ665011,0.0454818,17,mash
KX130863,HQ665011,0.065366,17,mash
KY114934,HQ665011,0.0582735,17,mash
KY677846,HQ665011,0.0487926,17,mash
KY963424,HQ665011,0.0486282,17,mash
LN887948,HQ665011,0.052786,17,mash
LR027384,HQ665011,0.0459371,17,mash
MF402939,HQ665011,0.0483013,17,mash
MF431730,HQ665011,0.0552397,17,mash
MH203051,HQ665011,0.0729917,17,mash
MH370378,HQ665011,0.0476561,17,mash
MH745368,HQ665011,0.0479773,17,mash
MK373796,HQ665011,0.050478,17,mash
MK972715,HQ665011,0.0524219,17,mash
MN022787,HQ665011,0.0506507,17,mash
MN026741,HQ665011,0.046553,17,mash
MN316588,HQ665011,0.0517036,17,mash
MN956514,HQ665011,0.0451813,17,mash
MN970211,HQ665011,0.0467086,17,mash
MN994496,HQ665011,0.0396446,17,mash
MN994502,HQ665011,0.0476561,17,mash
MN994504,HQ665011,0.0550454,17,mash
MT074448,HQ665011,0.0467086,17,mash
AC171169,KJ190157,0.0586959,17,mash
AP019559,KJ190157,0.0311802,17,mash
AY543070,KJ190157,0.0604308,17,mash
HQ406778,KJ190157,0.0513494,17,mash
HQ665011,KJ190157,0.0409503,17,mash
KJ190157,KJ190157,0.0,17,mash
KM979354,KJ190157,0.0641369,17,mash
KM979355,KJ190157,0.062708,17,mash
KP143763,KJ190157,0.061782,17,mash
KR233164,KJ190157,0.061782,17,mash
KR422353,KJ190157,0.0441488,17,mash
KX130863,KJ190157,0.0602098,17,mash
KY114934,KJ190157,0.0570322,17,mash
KY677846,KJ190157,0.0362303,17,mash
KY963424,KJ190157,0.0509985,17,mash
LN887948,KJ190157,0.0487926,17,mash
LR027384,KJ190157,0.0420307,17,mash
MF402939,KJ190157,0.042306,17,mash
MF431730,KJ190157,0.0462437,17,mash
MH203051,KJ190157,0.0692829,17,mash
MH370378,KJ190157,0.0370526,17,mash
MH745368,KJ190157,0.0484644,17,mash
MK373796,KJ190157,0.0425835,17,mash
MK972715,KJ190157,0.0506507,17,mash
MN022787,KJ190157,0.0438591,17,mash
MN026741,KJ190157,0.0471793,17,mash
MN316588,KJ190157,0.0405535,17,mash
MN956514,KJ190157,0.0437152,17,mash
MN970211,KJ190157,0.0343133,17,mash
MN994496,KJ190157,0.0409503,17,mash
MN994502,KJ190157,0.0363466,17,mash
MN994504,KJ190157,0.0438591,17,mash
MT074448,KJ190157,0.033555,17,mash
AC171169,KM979354,0.0591227,17,mash
AP019559,KM979354,0.0591227,17,mash
AY543070,KM979354,0.0671493,17,mash
HQ406778,KM979354,0.0751267,17,mash
HQ665011,KM979354,0.0682028,17,mash
KJ190157,KM979354,0.0641369,17,mash
KM979354,KM979354,0.0,17,mash
KM979355,KM979354,0.00880031,17,mash
KP143763,KM979354,0.0641369,17,mash
KR233164,KM979354,0.0773696,17,mash
KR422353,KM979354,0.0641369,17,mash
KX130863,KM979354,0.0636551,17,mash
KY114934,KM979354,0.0825879,17,mash
KY677846,KM979354,0.0651173,17,mash
KY963424,KM979354,0.0829579,17,mash
LN887948,KM979354,0.0797304,17,mash
LR027384,KM979354,0.0636551,17,mash
MF402939,KM979354,0.0595541,17,mash
MF431730,KM979354,0.0606529,17,mash
MH203051,KM979354,0.0328137,17,mash
MH370378,KM979354,0.0629428,17,mash
MH745368,KM979354,0.0763946,17,mash
MK373796,KM979354,0.0589087,17,mash
MK972715,KM979354,0.080078,17,mash
MN022787,KM979354,0.0620116,17,mash
MN026741,KM979354,0.0745061,17,mash
MN316588,KM979354,0.0604308,17,mash
MN956514,KM979354,0.0787035,17,mash
MN970211,KM979354,0.0656162,17,mash
MN994496,KM979354,0.0674102,17,mash
MN994502,KM979354,0.0634163,17,mash
MN994504,KM979354,0.0738941,17,mash
MT074448,KM979354,0.061782,17,mash
AC171169,KM979355,0.0584841,17,mash
AP019559,KM979355,0.062708,17,mash
AY543070,KM979355,0.0651173,17,mash
HQ406778,KM979355,0.0773696,17,mash
HQ665011,KM979355,0.067937,17,mash
KJ190157,KM979355,0.062708,17,mash
KM979354,KM979355,0.00880031,17,mash
KM979355,KM979355,0.0,17,mash
KP143763,KM979355,0.0641369,17,mash
KR233164,KM979355,0.0790432,17,mash
KR422353,KM979355,0.0674102,17,mash
KX130863,KM979355,0.0643799,17,mash
KY114934,KM979355,0.0818566,17,mash
KY677846,KM979355,0.0663758,17,mash
KY963424,KM979355,0.0807811,17,mash
LN887948,KM979355,0.0793855,17,mash
LR027384,KM979355,0.065366,17,mash
MF402939,KM979355,0.0595541,17,mash
MF431730,KM979355,0.0611008,17,mash
MH203051,KM979355,0.0316819,17,mash
MH370378,KM979355,0.0646243,17,mash
MH745368,KM979355,0.0770422,17,mash
MK373796,KM979355,0.0574417,17,mash
MK972715,KM979355,0.0797304,17,mash
MN022787,KM979355,0.0604308,17,mash
MN026741,KM979355,0.0763946,17,mash
MN316588,KM979355,0.061782,17,mash
MN956514,KM979355,0.0770422,17,mash
MN970211,KM979355,0.0646243,17,mash
MN994496,KM979355,0.0668899,17,mash
MN994502,KM979355,0.0663758,17,mash
MN994504,KM979355,0.0748153,17,mash
MT074448,KM979355,0.0611008,17,mash
AC171169,KP143763,0.0385098,17,mash
AP019559,KP143763,0.0636551,17,mash
AY543070,KP143763,0.0658679,17,mash
HQ406778,KP143763,0.0767172,17,mash
HQ665011,KP143763,0.0687395,17,mash
KJ190157,KP143763,0.061782,17,mash
KM979354,KP143763,0.0641369,17,mash
KM979355,KP143763,0.0641369,17,mash
KP143763,KP143763,0.0,17,mash
KR233164,KP143763,0.0767172,17,mash
KR422353,KP143763,0.0648701,17,mash
KX130863,KP143763,0.013321,17,mash
KY114934,KP143763,0.0783663,17,mash
KY677846,KP143763,0.0684703,17,mash
KY963424,KP143763,0.0745061,17,mash
LN887948,KP143763,0.0748153,17,mash
LR027384,KP143763,0.0666321,17,mash
MF402939,KP143763,0.062708,17,mash
MF431730,KP143763,0.0582735,17,mash
MH203051,KP143763,0.0663758,17,mash
MH370378,KP143763,0.0634163,17,mash
MH745368,KP143763,0.0787035,17,mash
MK373796,KP143763,0.0606529,17,mash
MK972715,KP143763,0.0780316,17,mash
MN022787,KP143763,0.0636551,17,mash
MN026741,KP143763,0.0735912,17,mash
MN316588,KP143763,0.0643799,17,mash
MN956514,KP143763,0.0709555,17,mash
MN970211,KP143763,0.0643799,17,mash
MN994496,KP143763,0.0690103,17,mash
MN994502,KP143763,0.0668899,17,mash
MN994504,KP143763,0.0715276,17,mash
MT074448,KP143763,0.0613266,17,mash
AC171169,KR233164,0.0814953,17,mash
AP019559,KR233164,0.0606529,17,mash
AY543070,KR233164,0.0793855,17,mash
HQ406778,KR233164,0.0396446,17,mash
HQ665011,KR233164,0.0597715,17,mash
KJ190157,KR233164,0.061782,17,mash
KM979354,KR233164,0.0773696,17,mash
KM979355,KR233164,0.0790432,17,mash
KP143763,KR233164,0.0767172,17,mash
KR233164,KR233164,0.0,17,mash
KR422353,KR233164,0.0586959,17,mash
KX130863,KR233164,0.0735912,17,mash
KY114934,KR233164,0.0529694,17,mash
KY677846,KR233164,0.0580639,17,mash
KY963424,KR233164,0.0406852,17,mash
LN887948,KR233164,0.0636551,17,mash
LR027384,KR233164,0.0593378,17,mash
MF402939,KR233164,0.0636551,17,mash
MF431730,KR233164,0.0634163,17,mash
MH203051,KR233164,0.0767172,17,mash
MH370378,KR233164,0.0562256,17,mash
MH745368,KR233164,0.0468648,17,mash
MK373796,KR233164,0.065366,17,mash
MK972715,KR233164,0.0580639,17,mash
MN022787,KR233164,0.0706722,17,mash
MN026741,KR233164,0.0387588,17,mash
MN316588,KR233164,0.0651173,17,mash
MN956514,KR233164,0.0486282,17,mash
MN970211,KR233164,0.0558283,17,mash
MN994496,KR233164,0.0636551,17,mash
MN994502,KR233164,0.0566269,17,mash
MN994504,KR233164,0.0576481,17,mash
MT074448,KR233164,0.0584841,17,mash
AC171169,KR422353,0.0638953,17,mash
AP019559,KR422353,0.0462437,17,mash
AY543070,KR422353,0.0674102,17,mash
HQ406778,KR422353,0.0554349,17,mash
HQ665011,KR422353,0.0454818,17,mash
KJ190157,KR422353,0.0441488,17,mash
KM979354,KR422353,0.0641369,17,mash
KM979355,KR422353,0.0674102,17,mash
KP143763,KR422353,0.0648701,17,mash
KR233164,KR422353,0.0586959,17,mash
KR422353,KR422353,0.0,17,mash
KX130863,KR422353,0.0620116,17,mash
KY114934,KR422353,0.0651173,17,mash
KY677846,KR422353,0.0457847,17,mash
KY963424,KR422353,0.0562256,17,mash
LN887948,KR422353,0.0556311,17,mash
LR027384,KR422353,0.046398,17,mash
MF402939,KR422353,0.0437152,17,mash
MF431730,KR422353,0.049626,17,mash
MH203051,KR422353,0.0721074,17,mash
MH370378,KR422353,0.0456329,17,mash
MH745368,KR422353,0.0520611,17,mash
MK373796,KR422353,0.0503061,17,mash
MK972715,KR422353,0.0560264,17,mash
MN022787,KR422353,0.0468648,17,mash
MN026741,KR422353,0.0535248,17,mash
MN316588,KR422353,0.0459371,17,mash
MN956514,KR422353,0.0489578,17,mash
MN970211,KR422353,0.0484644,17,mash
MN994496,KR422353,0.0499645,17,mash
MN994502,KR422353,0.0459371,17,mash
MN994504,KR422353,0.0544683,17,mash
MT074448,KR422353,0.0473375,17,mash
AC171169,KX130863,0.0405535,17,mash
AP019559,KX130863,0.0613266,17,mash
AY543070,KX130863,0.061782,17,mash
HQ406778,KX130863,0.0751267,17,mash
HQ665011,KX130863,0.065366,17,mash
KJ190157,KX130863,0.0602098,17,mash
KM979354,KX130863,0.0636551,17,mash
KM979355,KX130863,0.0643799,17,mash
KP143763,KX130863,0.013321,17,mash
KR233164,KX130863,0.0735912,17,mash
KR422353,KX130863,0.0620116,17,mash
KX130863,KX130863,0.0,17,mash
KY114934,KX130863,0.0748153,17,mash
KY677846,KX130863,0.0651173,17,mash
KY963424,KX130863,0.0726949,17,mash
LN887948,KX130863,0.0687395,17,mash
LR027384,KX130863,0.0634163,17,mash
MF402939,KX130863,0.0604308,17,mash
MF431730,KX130863,0.0548521,17,mash
MH203051,KX130863,0.0663758,17,mash
MH370378,KX130863,0.0624746,17,mash
MH745368,KX130863,0.0754403,17,mash
MK373796,KX130863,0.0608763,17,mash
MK972715,KX130863,0.0748153,17,mash
MN022787,KX130863,0.0606529,17,mash
MN026741,KX130863,0.0726949,17,mash
MN316588,KX130863,0.0604308,17,mash
MN956514,KX130863,0.0701111,17,mash
MN970211,KX130863,0.0631789,17,mash
MN994496,KX130863,0.0634163,17,mash
MN994502,KX130863,0.0643799,17,mash
MN994504,KX130863,0.0682028,17,mash
MT074448,KX130863,0.0591227,17,mash
AC171169,KY114934,0.0776994,17,mash
AP019559,KY114934,0.0651173,17,mash
AY543070,KY114934,0.0701111,17,mash
HQ406778,KY114934,0.0529694,17,mash
HQ665011,KY114934,0.0582735,17,mash
KJ190157,KY114934,0.0570322,17,mash
KM979354,KY114934,0.0825879,17,mash
KM979355,KY114934,0.0818566,17,mash
KP143763,KY114934,0.0783663,17,mash
KR233164,KY114934,0.0529694,17,mash
KR422353,KY114934,0.0651173,17,mash
KX130863,KY114934,0.0748153,17,mash
KY114934,KY114934,0.0,17,mash
KY677846,KY114934,0.061782,17,mash
KY963424,KY114934,0.0535248,17,mash
LN887948,KY114934,0.0489578,17,mash
LR027384,KY114934,0.0611008,17,mash
MF402939,KY114934,0.0636551,17,mash
MF431730,KY114934,0.0709555,17,mash
MH203051,KY114934,0.0751267,17,mash
MH370378,KY114934,0.0624746,17,mash
MH745368,KY114934,0.0501349,17,mash
MK373796,KY114934,0.0636551,17,mash
MK972715,KY114934,0.0413516,17,mash
MN022787,KY114934,0.0663758,17,mash
MN026741,KY114934,0.0515261,17,mash
MN316588,KY114934,0.0668899,17,mash
MN956514,KY114934,0.0494578,17,mash
MN970211,KY114934,0.0562256,17,mash
MN994496,KY114934,0.0636551,17,mash
MN994502,KY114934,0.0622424,17,mash
MN994504,KY114934,0.0494578,17,mash
MT074448,KY114934,0.0602098,17,mash
AC171169,KY677846,0.067937,17,mash
AP019559,KY677846,0.0399019,17,mash
AY543070,KY677846,0.0631789,17,mash
HQ406778,KY677846,0.0486282,17,mash
HQ665011,KY677846,0.0487926,17,mash
KJ190157,KY677846,0.0362303,17,mash
KM979354,KY677846,0.0651173,17,mash
KM979355,KY677846,0.0663758,17,mash
KP143763,KY677846,0.0684703,17,mash
KR233164,KY677846,0.0580639,17,mash
KR422353,KY677846,0.0457847,17,mash
KX130863,KY677846,0.0651173,17,mash
KY114934,KY677846,0.061782,17,mash
KY677846,KY677846,0.0,17,mash
KY963424,KY677846,0.0503061,17,mash
LN887948,KY677846,0.0546597,17,mash
LR027384,KY677846,0.0470217,17,mash
MF402939,KY677846,0.0431449,17,mash
MF431730,KY677846,0.0462437,17,mash
MH203051,KY677846,0.0703907,17,mash
MH370378,KY677846,0.0404222,17,mash
MH745368,KY677846,0.0492904,17,mash
MK373796,KY677846,0.045032,17,mash
MK972715,KY677846,0.0552397,17,mash
MN022787,KY677846,0.0478163,17,mash
MN026741,KY677846,0.0474965,17,mash
MN316588,KY677846,0.0417575,17,mash
MN956514,KY677846,0.0511736,17,mash
MN970211,KY677846,0.0338779,17,mash
MN994496,KY677846,0.0409503,17,mash
MN994502,KY677846,0.0338779,17,mash
MN994504,KY677846,0.0442946,17,mash
MT074448,KY677846,0.0387588,17,mash
AC171169,KY963424,0.0818566,17,mash
AP019559,KY963424,0.0544683,17,mash
AY543070,KY963424,0.0709555,17,mash
HQ406778,KY963424,0.0240082,17,mash
HQ665011,KY963424,0.0486282,17,mash
KJ190157,KY963424,0.0509985,17,mash
KM979354,KY963424,0.0829579,17,mash
KM979355,KY963424,0.0807811,17,mash
KP143763,KY963424,0.0745061,17,mash
KR233164,KY963424,0.0406852,17,mash
KR422353,KY963424,0.0562256,17,mash
KX130863,KY963424,0.0726949,17,mash
KY114934,KY963424,0.0535248,17,mash
KY677846,KY963424,0.0503061,17,mash
KY963424,KY963424,0.0,17,mash
LN887948,KY963424,0.0526035,17,mash
LR027384,KY963424,0.0537117,17,mash
MF402939,KY963424,0.0526035,17,mash
MF431730,KY963424,0.0548521,17,mash
MH203051,KY963424,0.0852428,17,mash
MH370378,KY963424,0.050478,17,mash
MH745368,KY963424,0.042306,17,mash
MK373796,KY963424,0.0580639,17,mash
MK972715,KY963424,0.0474965,17,mash
MN022787,KY963424,0.0584841,17,mash
MN026741,KY963424,0.0299116,17,mash
MN316588,KY963424,0.0572365,17,mash
MN956514,KY963424,0.0374111,17,mash
MN970211,KY963424,0.0494578,17,mash
MN994496,KY963424,0.0556311,17,mash
MN994502,KY963424,0.0489578,17,mash
MN994504,KY963424,0.0548521,17,mash
MT074448,KY963424,0.0479773,17,mash
AC171169,LN887948,0.0780316,17,mash
AP019559,LN887948,0.0520611,17,mash
AY543070,LN887948,0.0611008,17,mash
HQ406778,LN887948,0.0554349,17,mash
HQ665011,LN887948,0.052786,17,mash
