GenomeA,GenomeB,ani_distance,kmer_ani,algorithm
MK875792,MN310544,94.55,static,skani
MK875792,MW055915,94.99,static,skani
MK875792,MT684601,91.86,static,skani
MK875792,MT310893,93.12,static,skani
JN698996,MH371120,93.75,static,skani
JN698996,MH051257,92.65,static,skani
JN698996,MF668281,93.08,static,skani
JN698996,KX808131,96.43,static,skani
JN698996,MT897904,96.15,static,skani
JN698996,KT281792,94.95,static,skani
JN698996,MT114164,93.87,static,skani
JN698996,KM347889,93.32,static,skani
JN698996,MN585975,92.82,static,skani
JN698996,KC661278,93.85,static,skani
JN698996,MK875792,93.11,static,skani
JN698996,MK016504,90.25,static,skani
JN698996,MH669014,92.58,static,skani
JN698996,MH651178,96.22,static,skani
JN698996,MH371123,95.34,static,skani
JN698996,MH077578,96.03,static,skani
JN698996,MF668287,93.74,static,skani
JN698996,KY012363,93.77,static,skani
JN698996,MW055915,92.89,static,skani
JN698996,KT281795,95.48,static,skani
JN698996,MT310893,92.07,static,skani
JN698996,KM652553,94.21,static,skani
JN698996,MN585995,92.12,static,skani
JN698996,KF024723,96.81,static,skani
JN698996,MK967397,92.89,static,skani
JN698996,JN699012,96.67,static,skani
JN698996,MK112556,93.30,static,skani
JN698996,MH727548,97.51,static,skani
JN698996,MH651183,92.25,static,skani
JN698996,MH590596,91.83,static,skani
JN698996,MH077580,95.33,static,skani
JN698996,MF919526,91.29,static,skani
JN698996,KY348865,95.52,static,skani
JN698996,KT309034,94.62,static,skani
JN698996,MT684586,93.31,static,skani
JN698996,KR824843,96.68,static,skani
JN698996,MN586001,93.88,static,skani
JN698996,KJ025956,92.26,static,skani
JN698996,MN310544,94.84,static,skani
JN698996,JN859129,94.72,static,skani
JN698996,MK305886,92.31,static,skani
JN698996,MH744415,94.14,static,skani
JN698996,MH669001,96.44,static,skani
JN698996,MH590598,94.49,static,skani
JN698996,MH155865,88.75,static,skani
JN698996,MG770213,94.48,static,skani
JN698996,MF190168,94.70,static,skani
JN698996,KT895280,92.76,static,skani
JN698996,MT684593,92.58,static,skani
JN698996,KR935214,92.53,static,skani
JN698996,MN586011,91.12,static,skani
JN698996,KM066034,91.54,static,skani
JN698996,MN310545,92.94,static,skani
JN698996,JQ300538,95.59,static,skani
JN698996,MK359307,90.48,static,skani
JN698996,MH825707,96.77,static,skani
JN698996,MH669003,93.70,static,skani
JN698996,MH590602,92.59,static,skani
JN698996,MH155866,93.57,static,skani
JN698996,MG872841,92.92,static,skani
JN698996,MF668270,94.30,static,skani
JN698996,KX576644,91.38,static,skani
JN698996,MT684601,92.77,static,skani
JN698996,KR997930,96.00,static,skani
JN698996,MN586012,92.37,static,skani
JN698996,KM101122,94.26,static,skani
JN698996,MN369749,93.94,static,skani
JN698996,JX121091,99.20,static,skani
JN698996,MK494110,92.86,static,skani
JN698996,MH834617,93.19,static,skani
JN698996,MH669005,92.14,static,skani
JN698996,MH632119,92.49,static,skani
JN698996,MH155871,89.52,static,skani
JN698996,MH020235,95.73,static,skani
JN698996,MF668271,93.74,static,skani
JN698996,KX610764,93.83,static,skani
JN698996,MT889374,95.36,static,skani
JN698996,KT279576,94.87,static,skani
JN698996,MN945900,94.33,static,skani
JN698996,KM279937,89.53,static,skani
JN698996,MN369755,97.07,static,skani
JN698996,JX411620,94.41,static,skani
JN698996,MK524503,94.16,static,skani
JN698996,MK016494,95.83,static,skani
JN698996,MH669012,95.91,static,skani
JN698996,MH651169,93.15,static,skani
MK016504,MN586012,93.94,static,skani
MK016504,MN585995,92.54,static,skani
MK016504,MN369749,91.68,static,skani
MK016504,MK967397,94.76,static,skani
MK016504,MK494110,94.99,static,skani
MK016504,MK112556,93.07,static,skani
MK016504,MT897904,93.86,static,skani
MK016504,MT684593,91.24,static,skani
MK016504,MT114164,94.31,static,skani
MK016504,MN586011,95.12,static,skani
MK016504,MN585975,92.24,static,skani
MK016504,MN310545,92.57,static,skani
MK016504,MK875792,94.62,static,skani
MK016504,MK359307,92.94,static,skani
MK016504,MT889374,91.39,static,skani
MK016504,MT684586,92.40,static,skani
MK016504,MN945900,92.47,static,skani
MK016504,MN586001,89.71,static,skani
MK016504,MN369755,91.78,static,skani
MK016504,MN310544,92.58,static,skani
MK016504,MK524503,94.35,static,skani
MK016504,MK305886,92.24,static,skani
MK016504,MW055915,92.53,static,skani
MK016504,MT684601,93.26,static,skani
MK016504,MT310893,90.67,static,skani
JF937102,MH371120,89.89,static,skani
JF937102,MH051257,90.63,static,skani
JF937102,MF668281,89.30,static,skani
JF937102,KX808131,88.69,static,skani
JF937102,MT897904,91.45,static,skani
JF937102,KT281792,93.26,static,skani
JF937102,MT114164,91.17,static,skani
JF937102,KM347889,90.62,static,skani
JF937102,MN585975,91.06,static,skani
JF937102,KC661278,92.97,static,skani
JF937102,MK875792,91.20,static,skani
JF937102,JN698996,92.08,static,skani
JF937102,MK016504,90.90,static,skani
JF937102,MH669014,89.55,static,skani
JF937102,MH651178,91.15,static,skani
JF937102,MH371123,90.25,static,skani
JF937102,MH077578,91.20,static,skani
JF937102,MF668287,92.84,static,skani
JF937102,KY012363,89.54,static,skani
JF937102,MW055915,91.37,static,skani
JF937102,KT281795,92.53,static,skani
JF937102,MT310893,89.64,static,skani
JF937102,KM652553,90.72,static,skani
JF937102,MN585995,91.43,static,skani
JF937102,KF024723,92.27,static,skani
JF937102,MK967397,90.56,static,skani
JF937102,JN699012,92.25,static,skani
JF937102,MK112556,90.21,static,skani
JF937102,JN020141,92.03,static,skani
JF937102,MH727548,92.49,static,skani
JF937102,MH651183,90.14,static,skani
JF937102,MH590596,91.13,static,skani
JF937102,MH077580,93.43,static,skani
JF937102,MF919526,89.82,static,skani
JF937102,KY348865,95.49,static,skani
JF937102,KT309034,90.77,static,skani
JF937102,MT684586,89.24,static,skani
JF937102,KR824843,93.39,static,skani
JF937102,MN586001,88.81,static,skani
JF937102,KJ025956,90.41,static,skani
JF937102,MN310544,91.47,static,skani
JF937102,JN859129,92.00,static,skani
JF937102,MK305886,89.57,static,skani
JF937102,JN020142,93.82,static,skani
JF937102,MH744415,94.95,static,skani
JF937102,MH669001,91.48,static,skani
JF937102,MH590598,91.95,static,skani
JF937102,MH155865,88.75,static,skani
JF937102,MG770213,89.83,static,skani
JF937102,MF190168,90.19,static,skani
JF937102,KT895280,91.04,static,skani
JF937102,MT684593,89.91,static,skani
JF937102,KR935214,88.22,static,skani
JF937102,MN586011,89.17,static,skani
JF937102,KM066034,89.28,static,skani
JF937102,JQ300538,91.81,static,skani
JF937102,MK359307,91.67,static,skani
JF937102,JN020143,90.03,static,skani
JF937102,MH825707,89.79,static,skani
JF937102,MH669003,90.62,static,skani
JF937102,MH590602,88.62,static,skani
JF937102,MH155866,89.54,static,skani
JF937102,MG872841,89.54,static,skani
JF937102,MF668270,89.41,static,skani
JF937102,KX576644,90.78,static,skani
JF937102,MT684601,91.25,static,skani
JF937102,KR997930,92.27,static,skani
JF937102,MN586012,90.29,static,skani
JF937102,KM101122,90.17,static,skani
JF937102,MN369749,90.91,static,skani
JF937102,JX121091,92.89,static,skani
JF937102,MK494110,91.13,static,skani
JF937102,JN398368,90.76,static,skani
JF937102,MH834617,90.43,static,skani
JF937102,MH669005,89.70,static,skani
JF937102,MH632119,91.65,static,skani
JF937102,MH155871,89.44,static,skani
JF937102,MH020235,89.10,static,skani
JF937102,MF668271,91.03,static,skani
JF937102,KX610764,90.59,static,skani
JF937102,MT889374,93.58,static,skani
JF937102,KT279576,91.53,static,skani
JF937102,MN945900,90.01,static,skani
JF937102,KM279937,88.12,static,skani
JF937102,MN369755,91.50,static,skani
JF937102,JX411620,91.20,static,skani
JF937102,MK524503,92.35,static,skani
JF937102,JN542517,90.99,static,skani
JF937102,MK016494,91.06,static,skani
JF937102,MH669012,92.19,static,skani
JF937102,MH651169,90.27,static,skani
MH669014,MT897904,91.42,static,skani
MH669014,MT684593,91.87,static,skani
MH669014,MT114164,95.15,static,skani
MH669014,MN586011,93.89,static,skani
MH669014,MN585975,92.84,static,skani
MH669014,MN310545,91.57,static,skani
MH669014,MK875792,93.79,static,skani
MH669014,MK359307,92.05,static,skani
MH669014,MK016504,93.06,static,skani
MH669014,MH825707,90.94,static,skani
MH669014,MW055915,95.29,static,skani
MH669014,MT684601,91.80,static,skani
MH669014,MT310893,93.32,static,skani
MH669014,MN586012,93.11,static,skani
MH669014,MN585995,90.94,static,skani
MH669014,MN369749,92.62,static,skani
MH669014,MK967397,91.96,static,skani
MH669014,MK494110,92.10,static,skani
MH669014,MK112556,94.41,static,skani
MH669014,MH834617,92.98,static,skani
MH669014,MH727548,91.53,static,skani
MH669014,MT889374,90.46,static,skani
MH669014,MT684586,92.59,static,skani
MH669014,MN945900,94.99,static,skani
MH669014,MN586001,94.42,static,skani
MH669014,MN369755,93.59,static,skani
MH669014,MN310544,93.19,static,skani
MH669014,MK524503,93.42,static,skani
MH669014,MK305886,93.96,static,skani
MH669014,MK016494,90.23,static,skani
MH669014,MH744415,95.15,static,skani
FJ174693,MH371120,92.83,static,skani
FJ174693,MH051257,95.23,static,skani
FJ174693,MF668281,94.37,static,skani
FJ174693,KX808131,91.65,static,skani
FJ174693,MT897904,91.62,static,skani
FJ174693,KT281792,92.25,static,skani
FJ174693,MT114164,93.34,static,skani
FJ174693,KM347889,96.52,static,skani
FJ174693,MN585975,93.88,static,skani
FJ174693,KC661278,92.96,static,skani
FJ174693,MK875792,95.29,static,skani
FJ174693,JN698996,93.98,static,skani
FJ174693,MK016504,93.08,static,skani
FJ174693,JF937102,90.48,static,skani
FJ174693,MH669014,96.14,static,skani
FJ174693,MH651178,91.68,static,skani
FJ174693,MH371123,94.90,static,skani
FJ174693,MH077578,92.47,static,skani
FJ174693,MF668287,94.62,static,skani
FJ174693,KY012363,94.73,static,skani
FJ174693,MW055915,95.49,static,skani
FJ174693,KT281795,91.75,static,skani
FJ174693,MT310893,87.26,static,skani
FJ174693,KM652553,91.65,static,skani
FJ174693,MN585995,92.71,static,skani
FJ174693,KF024723,94.02,static,skani
FJ174693,MK967397,92.09,static,skani
FJ174693,JN699012,92.86,static,skani
FJ174693,MK112556,93.83,static,skani
FJ174693,JN020141,90.66,static,skani
FJ174693,MH727548,92.14,static,skani
FJ174693,GU060500,90.78,static,skani
FJ174693,MH651183,91.60,static,skani
FJ174693,MH590596,93.27,static,skani
FJ174693,MH077580,90.88,static,skani
FJ174693,MF919526,92.10,static,skani
FJ174693,KY348865,93.46,static,skani
FJ174693,KT309034,92.56,static,skani
FJ174693,MT684586,92.21,static,skani
FJ174693,KR824843,91.66,static,skani
FJ174693,MN586001,90.18,static,skani
FJ174693,KJ025956,87.93,static,skani
FJ174693,MN310544,93.51,static,skani
FJ174693,JN859129,92.54,static,skani
FJ174693,MK305886,96.31,static,skani
FJ174693,JN020142,90.78,static,skani
FJ174693,MH744415,94.64,static,skani
FJ174693,HQ728524,94.08,static,skani
FJ174693,MH669001,93.48,static,skani
FJ174693,MH590598,91.82,static,skani
FJ174693,MH155865,90.23,static,skani
FJ174693,MG770213,95.33,static,skani
FJ174693,MF190168,92.59,static,skani
FJ174693,KT895280,91.58,static,skani
FJ174693,MT684593,94.61,static,skani
FJ174693,KR935214,95.54,static,skani
FJ174693,MN586011,92.18,static,skani
FJ174693,KM066034,95.43,static,skani
FJ174693,MN310545,93.31,static,skani
FJ174693,JQ300538,91.90,static,skani
FJ174693,MK359307,92.66,static,skani
FJ174693,JN020143,92.65,static,skani
FJ174693,MH825707,92.41,static,skani
FJ174693,JF704117,96.69,static,skani
FJ174693,MH669003,93.18,static,skani
FJ174693,MH590602,87.30,static,skani
FJ174693,MH155866,90.43,static,skani
FJ174693,MG872841,91.33,static,skani
FJ174693,MF668270,91.19,static,skani
FJ174693,KX576644,92.31,static,skani
FJ174693,MT684601,92.16,static,skani
FJ174693,KR997930,92.99,static,skani
FJ174693,MN586012,96.10,static,skani
FJ174693,KM101122,93.23,static,skani
FJ174693,MN369749,92.00,static,skani
FJ174693,JX121091,94.33,static,skani
FJ174693,MK494110,90.68,static,skani
FJ174693,JN398368,93.81,static,skani
FJ174693,MH834617,90.30,static,skani
FJ174693,JF937093,89.93,static,skani
FJ174693,MH669005,95.07,static,skani
FJ174693,MH632119,93.54,static,skani
FJ174693,MH155871,90.05,static,skani
FJ174693,MH020235,91.81,static,skani
FJ174693,MF668271,95.17,static,skani
FJ174693,KX610764,93.80,static,skani
FJ174693,MT889374,90.70,static,skani
FJ174693,KT279576,93.11,static,skani
FJ174693,MN945900,96.52,static,skani
FJ174693,KM279937,90.79,static,skani
FJ174693,MN369755,92.60,static,skani
FJ174693,JX411620,95.22,static,skani
FJ174693,MK524503,93.70,static,skani
FJ174693,JN542517,95.29,static,skani
FJ174693,MK016494,91.00,static,skani
FJ174693,JF937098,93.56,static,skani
FJ174693,MH669012,93.60,static,skani
FJ174693,MH651169,91.91,static,skani
MH651178,MT897904,92.74,static,skani
MH651178,MT684593,95.50,static,skani
MH651178,MT114164,92.32,static,skani
MH651178,MN586011,91.28,static,skani
MH651178,MN585975,91.21,static,skani
MH651178,MN310545,92.58,static,skani
MH651178,MK875792,93.71,static,skani
MH651178,MK359307,88.48,static,skani
MH651178,MK016504,89.56,static,skani
MH651178,MH825707,95.47,static,skani
MH651178,MH669014,91.46,static,skani
MH651178,MH669003,92.64,static,skani
MH651178,MW055915,92.16,static,skani
MH651178,MT684601,94.57,static,skani
MH651178,MT310893,91.20,static,skani
MH651178,MN586012,92.39,static,skani
MH651178,MN585995,93.16,static,skani
MH651178,MN369749,95.26,static,skani
MH651178,MK967397,89.27,static,skani
MH651178,MK494110,91.20,static,skani
MH651178,MK112556,93.44,static,skani
MH651178,MH834617,90.26,static,skani
MH651178,MH727548,96.81,static,skani
MH651178,MH669005,94.34,static,skani
MH651178,MH651183,92.39,static,skani
MH651178,MT889374,94.71,static,skani
MH651178,MT684586,93.78,static,skani
MH651178,MN945900,93.12,static,skani
MH651178,MN586001,94.08,static,skani
MH651178,MN369755,94.29,static,skani
MH651178,MN310544,93.05,static,skani
MH651178,MK524503,94.22,static,skani
MH651178,MK305886,93.03,static,skani
MH651178,MK016494,95.65,static,skani
MH651178,MH744415,92.64,static,skani
MH651178,MH669012,93.95,static,skani
MH651178,MH669001,94.91,static,skani
DQ398045,MH371120,93.88,static,skani
DQ398045,MH051257,93.61,static,skani
DQ398045,MF668281,95.62,static,skani
DQ398045,KX808131,93.66,static,skani
DQ398045,MT897904,92.67,static,skani
DQ398045,KT281792,93.49,static,skani
DQ398045,MT114164,93.55,static,skani
DQ398045,KM347889,95.25,static,skani
DQ398045,MN585975,93.53,static,skani
DQ398045,KC661278,93.63,static,skani
DQ398045,MK875792,95.63,static,skani
DQ398045,JN698996,93.86,static,skani
DQ398045,MK016504,93.25,static,skani
DQ398045,JF937102,90.73,static,skani
DQ398045,MH669014,95.86,static,skani
DQ398045,FJ174693,93.31,static,skani
DQ398045,MH651178,93.16,static,skani
DQ398045,MH371123,96.31,static,skani
DQ398045,MH077578,94.85,static,skani
DQ398045,MF668287,93.58,static,skani
DQ398045,KY012363,94.77,static,skani
DQ398045,MW055915,95.10,static,skani
DQ398045,KT281795,93.73,static,skani
DQ398045,MT310893,93.45,static,skani
DQ398045,KM652553,93.07,static,skani
DQ398045,MN585995,93.77,static,skani
DQ398045,KF024723,92.21,static,skani
DQ398045,MK967397,94.89,static,skani
DQ398045,JN699012,93.39,static,skani
DQ398045,MK112556,95.50,static,skani
DQ398045,JN020141,90.97,static,skani
DQ398045,MH727548,94.11,static,skani
DQ398045,GU060500,93.25,static,skani
DQ398045,MH651183,95.98,static,skani
DQ398045,DQ398050,97.82,static,skani
DQ398045,MH590596,96.82,static,skani
DQ398045,MH077580,92.86,static,skani
DQ398045,MF919526,94.38,static,skani
DQ398045,KY348865,93.51,static,skani
DQ398045,KT309034,95.27,static,skani
DQ398045,MT684586,96.01,static,skani
DQ398045,KR824843,93.32,static,skani
DQ398045,MN586001,94.07,static,skani
DQ398045,KJ025956,93.51,static,skani
DQ398045,MN310544,95.77,static,skani
DQ398045,JN859129,93.82,static,skani
DQ398045,MK305886,93.38,static,skani
DQ398045,JN020142,92.11,static,skani
DQ398045,MH744415,92.37,static,skani
DQ398045,HQ728524,92.78,static,skani
DQ398045,MH669001,92.60,static,skani
DQ398045,EF536069,95.42,static,skani
DQ398045,MH590598,95.44,static,skani
DQ398045,MH155865,91.30,static,skani
DQ398045,MG770213,95.20,static,skani
DQ398045,MF190168,94.76,static,skani
DQ398045,KT895280,94.82,static,skani
DQ398045,MT684593,95.40,static,skani
DQ398045,KR935214,92.19,static,skani
DQ398045,MN586011,95.61,static,skani
DQ398045,KM066034,95.45,static,skani
DQ398045,MN310545,96.06,static,skani
DQ398045,JQ300538,93.58,static,skani
DQ398045,MK359307,92.89,static,skani
DQ398045,JN020143,95.22,static,skani
DQ398045,MH825707,92.48,static,skani
DQ398045,JF704117,94.19,static,skani
DQ398045,MH669003,95.39,static,skani
DQ398045,EU816590,93.28,static,skani
DQ398045,MH590602,93.17,static,skani
DQ398045,MH155866,93.40,static,skani
DQ398045,MG872841,93.50,static,skani
DQ398045,MF668270,91.12,static,skani
DQ398045,KX576644,93.77,static,skani
DQ398045,MT684601,94.13,static,skani
DQ398045,KR997930,92.30,static,skani
DQ398045,MN586012,93.09,static,skani
DQ398045,KM101122,93.97,static,skani
DQ398045,MN369749,93.62,static,skani
DQ398045,JX121091,93.25,static,skani
DQ398045,MK494110,93.30,static,skani
DQ398045,JN398368,94.68,static,skani
DQ398045,MH834617,95.15,static,skani
DQ398045,JF937093,92.56,static,skani
DQ398045,MH669005,94.78,static,skani
DQ398045,FJ174690,93.31,static,skani
DQ398045,MH632119,93.83,static,skani
DQ398045,MH155871,92.78,static,skani
DQ398045,MH020235,92.35,static,skani
DQ398045,MF668271,95.73,static,skani
DQ398045,KX610764,94.93,static,skani
DQ398045,MT889374,93.54,static,skani
DQ398045,KT279576,97.81,static,skani
DQ398045,MN945900,95.60,static,skani
DQ398045,KM279937,93.90,static,skani
DQ398045,MN369755,95.43,static,skani
DQ398045,JX411620,96.78,static,skani
DQ398045,MK524503,95.94,static,skani
DQ398045,JN542517,97.21,static,skani
DQ398045,MK016494,93.69,static,skani
DQ398045,JF937098,94.05,static,skani
DQ398045,MH669012,94.49,static,skani
DQ398045,FJ174692,95.58,static,skani
DQ398045,MH651169,95.45,static,skani
MH371123,MH590598,94.27,static,skani
MH371123,MT897904,95.82,static,skani
MH371123,MT684593,94.59,static,skani
MH371123,MT114164,94.95,static,skani
MH371123,MN586011,95.88,static,skani
MH371123,MN585975,92.46,static,skani
MH371123,MN310545,93.15,static,skani
MH371123,MK875792,94.95,static,skani
MH371123,MK359307,92.32,static,skani
MH371123,MK016504,92.08,static,skani
MH371123,MH825707,94.34,static,skani
MH371123,MH669014,93.89,static,skani
MH371123,MH669003,93.29,static,skani
MH371123,MH651178,94.31,static,skani
MH371123,MH590602,97.98,static,skani
MH371123,MW055915,93.95,static,skani
MH371123,MT684601,94.64,static,skani
MH371123,MT310893,93.73,static,skani
MH371123,MN586012,94.36,static,skani
MH371123,MN585995,94.99,static,skani
MH371123,MN369749,93.82,static,skani
MH371123,MK967397,94.76,static,skani
MH371123,MK494110,92.19,static,skani
MH371123,MK112556,94.50,static,skani
MH371123,MH834617,95.65,static,skani
MH371123,MH727548,92.85,static,skani
MH371123,MH669005,93.63,static,skani
MH371123,MH651183,96.19,static,skani
MH371123,MH632119,93.76,static,skani
MH371123,MH590596,96.43,static,skani
MH371123,MT889374,96.22,static,skani
MH371123,MT684586,94.71,static,skani
MH371123,MN945900,93.44,static,skani
MH371123,MN586001,91.89,static,skani
MH371123,MN369755,96.64,static,skani
MH371123,MN310544,93.56,static,skani
MH371123,MK524503,95.17,static,skani
MH371123,MK305886,94.69,static,skani
MH371123,MK016494,92.86,static,skani
MH371123,MH744415,90.58,static,skani
MH371123,MH669012,91.94,static,skani
MH371123,MH669001,93.76,static,skani
MH371123,MH651169,96.00,static,skani
MH077578,MH590598,95.59,static,skani
MH077578,MH371120,93.00,static,skani
MH077578,MH155865,91.63,static,skani
MH077578,MT897904,94.18,static,skani
MH077578,MT684593,93.50,static,skani
MH077578,MT114164,94.92,static,skani
MH077578,MN586011,94.56,static,skani
MH077578,MN585975,91.14,static,skani
MH077578,MN310545,91.53,static,skani
MH077578,MK875792,93.77,static,skani
MH077578,MK359307,93.62,static,skani
MH077578,MK016504,93.28,static,skani
MH077578,MH825707,97.18,static,skani
MH077578,MH669014,95.05,static,skani
MH077578,MH669003,93.84,static,skani
MH077578,MH651178,95.31,static,skani
MH077578,MH590602,92.94,static,skani
MH077578,MH371123,95.17,static,skani
MH077578,MH155866,93.84,static,skani
MH077578,MW055915,93.51,static,skani
MH077578,MT684601,92.38,static,skani
MH077578,MT310893,93.43,static,skani
MH077578,MN586012,94.31,static,skani
MH077578,MN585995,95.26,static,skani
MH077578,MN369749,95.55,static,skani
MH077578,MK967397,89.96,static,skani
MH077578,MK494110,93.93,static,skani
MH077578,MK112556,94.40,static,skani
MH077578,MH834617,95.13,static,skani
MH077578,MH727548,95.07,static,skani
MH077578,MH669005,93.48,static,skani
MH077578,MH651183,95.80,static,skani
MH077578,MH632119,92.32,static,skani
MH077578,MH590596,94.45,static,skani
MH077578,MH155871,94.31,static,skani
MH077578,MH077580,96.56,static,skani
MH077578,MT889374,96.23,static,skani
MH077578,MT684586,94.63,static,skani
MH077578,MN945900,94.36,static,skani
MH077578,MN586001,93.49,static,skani
MH077578,MN369755,95.82,static,skani
MH077578,MN310544,95.19,static,skani
MH077578,MK524503,92.84,static,skani
MH077578,MK305886,94.11,static,skani
MH077578,MK016494,95.49,static,skani
MH077578,MH744415,93.19,static,skani
MH077578,MH669012,96.26,static,skani
MH077578,MH669001,94.73,static,skani
MH077578,MH651169,95.00,static,skani
MF668287,MH590598,93.25,static,skani
MF668287,MH371120,92.16,static,skani
MF668287,MH155865,94.44,static,skani
MF668287,MH051257,92.80,static,skani
MF668287,MG770213,92.16,static,skani
MF668287,MT897904,91.91,static,skani
MF668287,MT684593,94.88,static,skani
MF668287,MT114164,93.59,static,skani
MF668287,MN586011,90.77,static,skani
MF668287,MN585975,91.52,static,skani
MF668287,MN310545,92.72,static,skani
MF668287,MK875792,95.55,static,skani
MF668287,MK359307,90.82,static,skani
MF668287,MK016504,92.17,static,skani
MF668287,MH825707,94.87,static,skani
MF668287,MH669014,93.34,static,skani
MF668287,MH669003,94.13,static,skani
MF668287,MH651178,96.04,static,skani
MF668287,MH590602,93.17,static,skani
MF668287,MH371123,94.64,static,skani
MF668287,MH155866,96.55,static,skani
MF668287,MH077578,92.21,static,skani
MF668287,MG872841,95.14,static,skani
MF668287,MW055915,94.88,static,skani
MF668287,MT684601,95.73,static,skani
MF668287,MT310893,94.33,static,skani
MF668287,MN586012,94.00,static,skani
MF668287,MN585995,92.88,static,skani
MF668287,MN369749,93.70,static,skani
MF668287,MK967397,94.93,static,skani
MF668287,MK494110,93.44,static,skani
MF668287,MK112556,93.25,static,skani
MF668287,MH834617,90.94,static,skani
MF668287,MH727548,96.57,static,skani
MF668287,MH669005,95.60,static,skani
MF668287,MH651183,91.71,static,skani
MF668287,MH632119,92.76,static,skani
MF668287,MH590596,92.01,static,skani
MF668287,MH155871,93.67,static,skani
MF668287,MH077580,92.87,static,skani
MF668287,MH020235,93.17,static,skani
MF668287,MF919526,93.64,static,skani
MF668287,MT889374,96.85,static,skani
MF668287,MT684586,93.76,static,skani
MF668287,MN945900,94.89,static,skani
MF668287,MN586001,94.50,static,skani
MF668287,MN369755,95.10,static,skani
MF668287,MN310544,93.95,static,skani
MF668287,MK524503,93.54,static,skani
MF668287,MK305886,94.73,static,skani
MF668287,MK016494,93.93,static,skani
MF668287,MH744415,92.87,static,skani
MF668287,MH669012,95.08,static,skani
MF668287,MH669001,95.81,static,skani
MF668287,MH651169,89.39,static,skani
KY012363,MH371120,95.38,static,skani
KY012363,MH051257,92.72,static,skani
KY012363,MF668281,96.84,static,skani
KY012363,MT897904,89.90,static,skani
KY012363,MT114164,94.96,static,skani
KY012363,MN585975,92.37,static,skani
KY012363,MK875792,98.07,static,skani
KY012363,MK016504,92.83,static,skani
KY012363,MH669014,94.12,static,skani
KY012363,MH651178,91.27,static,skani
KY012363,MH371123,93.65,static,skani
KY012363,MH077578,93.74,static,skani
KY012363,MF668287,91.05,static,skani
KY012363,MW055915,95.76,static,skani
KY012363,MT310893,93.51,static,skani
KY012363,MN585995,95.09,static,skani
KY012363,MK967397,94.38,static,skani
KY012363,MK112556,96.37,static,skani
KY012363,MH727548,90.62,static,skani
KY012363,MH651183,93.96,static,skani
KY012363,MH590596,95.59,static,skani
KY012363,MH077580,90.58,static,skani
KY012363,MF919526,94.39,static,skani
KY012363,KY348865,91.11,static,skani
KY012363,MT684586,93.14,static,skani
KY012363,MN586001,91.13,static,skani
KY012363,MN310544,95.63,static,skani
KY012363,MK305886,96.70,static,skani
KY012363,MH744415,93.04,static,skani
KY012363,MH669001,92.43,static,skani
KY012363,MH590598,93.19,static,skani
KY012363,MH155865,92.41,static,skani
KY012363,MG770213,97.44,static,skani
KY012363,MF190168,96.21,static,skani
KY012363,MT684593,92.31,static,skani
KY012363,MN586011,93.74,static,skani
KY012363,MN310545,94.83,static,skani
KY012363,MK359307,93.94,static,skani
KY012363,MH825707,91.70,static,skani
KY012363,MH669003,95.32,static,skani
KY012363,MH590602,94.77,static,skani
KY012363,MH155866,93.42,static,skani
KY012363,MG872841,93.37,static,skani
KY012363,MF668270,92.82,static,skani
KY012363,MT684601,91.47,static,skani
KY012363,MN586012,95.38,static,skani
KY012363,MN369749,91.89,static,skani
KY012363,MK494110,93.11,static,skani
KY012363,MH834617,93.15,static,skani
KY012363,MH669005,97.70,static,skani
KY012363,MH632119,93.30,static,skani
KY012363,MH155871,94.55,static,skani
KY012363,MH020235,91.73,static,skani
KY012363,MF668271,97.74,static,skani
KY012363,MT889374,92.15,static,skani
KY012363,MN945900,96.02,static,skani
KY012363,MN369755,92.69,static,skani
KY012363,MK524503,95.19,static,skani
KY012363,MK016494,92.92,static,skani
KY012363,MH669012,93.57,static,skani
KY012363,MH651169,93.07,static,skani
KT281795,MH371120,90.23,static,skani
KT281795,MH051257,90.54,static,skani
KT281795,MF668281,91.80,static,skani
KT281795,KX808131,94.58,static,skani
KT281795,MT897904,91.81,static,skani
KT281795,MT114164,93.47,static,skani
KT281795,MN585975,91.27,static,skani
KT281795,MK875792,90.20,static,skani
KT281795,MK016504,90.52,static,skani
KT281795,MH669014,91.42,static,skani
KT281795,MH651178,97.26,static,skani
KT281795,MH371123,93.12,static,skani
KT281795,MH077578,97.01,static,skani
KT281795,MF668287,93.81,static,skani
KT281795,KY012363,91.59,static,skani
KT281795,MW055915,92.55,static,skani
KT281795,MT310893,91.90,static,skani
KT281795,MN585995,95.93,static,skani
KT281795,MK967397,93.17,static,skani
KT281795,MK112556,93.22,static,skani
KT281795,MH727548,97.03,static,skani
KT281795,MH651183,92.99,static,skani
KT281795,MH590596,89.89,static,skani
KT281795,MH077580,96.43,static,skani
KT281795,MF919526,94.30,static,skani
KT281795,KY348865,92.70,static,skani
KT281795,KT309034,93.70,static,skani
KT281795,MT684586,94.49,static,skani
KT281795,MN586001,92.32,static,skani
KT281795,MN310544,93.27,static,skani
KT281795,MK305886,92.54,static,skani
KT281795,MH744415,93.23,static,skani
KT281795,MH669001,97.12,static,skani
KT281795,MH590598,96.20,static,skani
KT281795,MH155865,92.36,static,skani
KT281795,MG770213,90.66,static,skani
KT281795,MF190168,86.78,static,skani
KT281795,KT895280,91.57,static,skani
KT281795,MT684593,96.06,static,skani
