Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH651178.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MK524503.fasta	94.22	56.26	54.84	MH651178.1 Mycobacterium phage KristaRAM, complete genome	MK524503.1 Mycobacterium phage Fancypants, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH651178.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MK305886.fasta	93.03	62.52	62.55	MH651178.1 Mycobacterium phage KristaRAM, complete genome	MK305886.1 Mycobacterium phage Poenanya, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH651178.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MK016494.fasta	95.65	68.49	67.79	MH651178.1 Mycobacterium phage KristaRAM, complete genome	MK016494.1 Mycobacterium phage Filuzino, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH651178.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH744415.fasta	92.64	47.15	47.26	MH651178.1 Mycobacterium phage KristaRAM, complete genome	MH744415.1 Mycobacterium phage ArcusAngelus, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH651178.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH669012.fasta	93.95	54.86	55.99	MH651178.1 Mycobacterium phage KristaRAM, complete genome	MH669012.1 Mycobacterium phage QuickMath, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH651178.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH669001.fasta	94.91	65.27	64.41	MH651178.1 Mycobacterium phage KristaRAM, complete genome	MH669001.1 Mycobacterium phage EleanorGeorge, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH371120.fasta	93.88	70.78	69.03	DQ398045.1 Mycobacterium phage Llij, complete genome	MH371120.1 Mycobacterium phage OlympiaSaint, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH051257.fasta	93.61	49.19	49.48	DQ398045.1 Mycobacterium phage Llij, complete genome	MH051257.1 Mycobacterium phage OwlsT2W, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MF668281.fasta	95.62	56.07	55.16	DQ398045.1 Mycobacterium phage Llij, complete genome	MF668281.1 Mycobacterium phage RitaG, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KX808131.fasta	93.66	62.93	60.29	DQ398045.1 Mycobacterium phage Llij, complete genome	KX808131.1 Mycobacterium phage SuperGrey, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MT897904.fasta	92.67	61.41	60.87	DQ398045.1 Mycobacterium phage Llij, complete genome	MT897904.1 Mycobacterium phage Royals2015, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KT281792.fasta	93.49	58.86	60.74	DQ398045.1 Mycobacterium phage Llij, complete genome	KT281792.1 Mycobacterium phage PopTart, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MT114164.fasta	93.55	67.30	68.15	DQ398045.1 Mycobacterium phage Llij, complete genome	MT114164.1 Mycobacterium phage Veteran, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KM347889.fasta	95.25	46.91	44.88	DQ398045.1 Mycobacterium phage Llij, complete genome	KM347889.1 Mycobacterium phage BuzzLyseyear, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MN585975.fasta	93.53	70.71	69.13	DQ398045.1 Mycobacterium phage Llij, complete genome	MN585975.1 Mycobacterium phage Eish, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KC661278.fasta	93.63	65.07	65.74	DQ398045.1 Mycobacterium phage Llij, complete genome	KC661278.1 Mycobacterium phage SiSi, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MK875792.fasta	95.63	69.58	67.32	DQ398045.1 Mycobacterium phage Llij, complete genome	MK875792.1 Mycobacterium phage Polka14, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/JN698996.fasta	93.86	58.47	58.88	DQ398045.1 Mycobacterium phage Llij, complete genome	JN698996.1 Mycobacterium phage DeadP, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MK016504.fasta	93.25	65.66	63.17	DQ398045.1 Mycobacterium phage Llij, complete genome	MK016504.1 Mycobacterium phage Whouxphf, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/JF937102.fasta	90.73	49.06	48.69	DQ398045.1 Mycobacterium phage Llij, complete genome	JF937102.1 Mycobacterium phage Mozy, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH669014.fasta	95.86	49.74	48.25	DQ398045.1 Mycobacterium phage Llij, complete genome	MH669014.1 Mycobacterium phage Spikelee, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/FJ174693.fasta	93.31	51.38	49.87	DQ398045.1 Mycobacterium phage Llij, complete genome	FJ174693.1 Mycobacterium phage Ramsey, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH651178.fasta	93.16	64.10	62.08	DQ398045.1 Mycobacterium phage Llij, complete genome	MH651178.1 Mycobacterium phage KristaRAM, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH371123.fasta	96.31	58.55	55.91	DQ398045.1 Mycobacterium phage Llij, complete genome	MH371123.1 Mycobacterium phage Sandalphon, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH077578.fasta	94.85	62.25	61.23	DQ398045.1 Mycobacterium phage Llij, complete genome	MH077578.1 Mycobacterium phage DillTech15, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MF668287.fasta	93.58	60.68	63.29	DQ398045.1 Mycobacterium phage Llij, complete genome	MF668287.1 Mycobacterium phage Wachhund, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KY012363.fasta	94.77	67.35	66.99	DQ398045.1 Mycobacterium phage Llij, complete genome	KY012363.1 Mycobacterium phage Empress, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MW055915.fasta	95.10	60.06	62.68	DQ398045.1 Mycobacterium phage Llij, complete genome	MW055915.1 Mycobacterium phage Plumbus, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KT281795.fasta	93.73	66.56	68.03	DQ398045.1 Mycobacterium phage Llij, complete genome	KT281795.1 Mycobacterium phage XFactor, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MT310893.fasta	93.45	62.45	60.83	DQ398045.1 Mycobacterium phage Llij, complete genome	MT310893.1 Mycobacterium phage DRBy19, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KM652553.fasta	93.07	52.37	51.94	DQ398045.1 Mycobacterium phage Llij, complete genome	KM652553.1 Mycobacterium phage CaptainTrips, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MN585995.fasta	93.77	67.96	70.01	DQ398045.1 Mycobacterium phage Llij, complete genome	MN585995.1 Mycobacterium phage Chuckly, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KF024723.fasta	92.21	57.26	56.96	DQ398045.1 Mycobacterium phage Llij, complete genome	KF024723.1 Mycobacterium phage Hamulus, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MK967397.fasta	94.89	59.28	60.24	DQ398045.1 Mycobacterium phage Llij, complete genome	MK967397.1 Mycobacterium phage Mahavrat, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/JN699012.fasta	93.39	60.82	58.59	DQ398045.1 Mycobacterium phage Llij, complete genome	JN699012.1 Mycobacterium phage SG4, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MK112556.fasta	95.50	64.44	63.08	DQ398045.1 Mycobacterium phage Llij, complete genome	MK112556.1 Mycobacterium phage Zerg, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/JN020141.fasta	90.97	50.13	48.05	DQ398045.1 Mycobacterium phage Llij, complete genome	JN020141.2 Mycobacterium phage Shauna1, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH727548.fasta	94.11	63.23	62.12	DQ398045.1 Mycobacterium phage Llij, complete genome	MH727548.1 Mycobacterium phage Galactic, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/GU060500.fasta	93.25	62.62	68.28	DQ398045.1 Mycobacterium phage Llij, complete genome	GU060500.1 Mycobacterium phage Ardmore, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH651183.fasta	95.98	63.66	62.39	DQ398045.1 Mycobacterium phage Llij, complete genome	MH651183.1 Mycobacterium phage Nivrat, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398050.fasta	97.82	73.27	73.48	DQ398045.1 Mycobacterium phage Llij, complete genome	DQ398050.1 Mycobacterium phage PMC, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH590596.fasta	96.82	63.19	63.02	DQ398045.1 Mycobacterium phage Llij, complete genome	MH590596.1 Mycobacterium phage Mantra, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH077580.fasta	92.86	60.37	63.14	DQ398045.1 Mycobacterium phage Llij, complete genome	MH077580.1 Mycobacterium phage Melissauren88, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MF919526.fasta	94.38	74.20	75.16	DQ398045.1 Mycobacterium phage Llij, complete genome	MF919526.1 Mycobacterium phage Phasih, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KY348865.fasta	93.51	74.32	73.30	DQ398045.1 Mycobacterium phage Llij, complete genome	KY348865.1 Mycobacterium phage Bubbles123, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KT309034.fasta	95.27	69.67	66.40	DQ398045.1 Mycobacterium phage Llij, complete genome	KT309034.1 Mycobacterium phage Dante, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MT684586.fasta	96.01	68.56	70.90	DQ398045.1 Mycobacterium phage Llij, complete genome	MT684586.1 Mycobacterium phage Gandalph, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KR824843.fasta	93.32	58.84	57.34	DQ398045.1 Mycobacterium phage Llij, complete genome	KR824843.1 Mycobacterium phage Ovechkin, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MN586001.fasta	94.07	60.88	58.19	DQ398045.1 Mycobacterium phage Llij, complete genome	MN586001.1 Mycobacterium phage Donkeykong, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KJ025956.fasta	93.51	59.00	58.05	DQ398045.1 Mycobacterium phage Llij, complete genome	KJ025956.1 Mycobacterium phage Saal, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MN310544.fasta	95.77	72.01	70.10	DQ398045.1 Mycobacterium phage Llij, complete genome	MN310544.1 Mycobacterium phage Doug, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/JN859129.fasta	93.82	67.18	68.99	DQ398045.1 Mycobacterium phage Llij, complete genome	JN859129.1 Mycobacterium phage DotProduct, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MK305886.fasta	93.38	67.59	65.50	DQ398045.1 Mycobacterium phage Llij, complete genome	MK305886.1 Mycobacterium phage Poenanya, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/JN020142.fasta	92.11	46.65	45.96	DQ398045.1 Mycobacterium phage Llij, complete genome	JN020142.1 Mycobacterium phage Mutaforma13, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH744415.fasta	92.37	52.40	50.87	DQ398045.1 Mycobacterium phage Llij, complete genome	MH744415.1 Mycobacterium phage ArcusAngelus, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/HQ728524.fasta	92.78	67.34	64.63	DQ398045.1 Mycobacterium phage Llij, complete genome	HQ728524.1 Mycobacterium phage Wee, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH669001.fasta	92.60	59.11	56.50	DQ398045.1 Mycobacterium phage Llij, complete genome	MH669001.1 Mycobacterium phage EleanorGeorge, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/EF536069.fasta	95.42	59.88	58.01	DQ398045.1 Mycobacterium phage Llij, complete genome	EF536069.1 Mycobacterium phage Tweety, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH590598.fasta	95.44	69.15	74.10	DQ398045.1 Mycobacterium phage Llij, complete genome	MH590598.1 Mycobacterium phage Krakatau, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH155865.fasta	91.30	48.75	46.34	DQ398045.1 Mycobacterium phage Llij, complete genome	MH155865.1 Mycobacterium phage BobaPhett, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MG770213.fasta	95.20	68.17	67.81	DQ398045.1 Mycobacterium phage Llij, complete genome	MG770213.1 Mycobacterium phage OldBen, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MF190168.fasta	94.76	61.18	62.41	DQ398045.1 Mycobacterium phage Llij, complete genome	MF190168.1 Mycobacterium phage Spoonbill, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KT895280.fasta	94.82	61.91	62.54	DQ398045.1 Mycobacterium phage Llij, complete genome	KT895280.1 Mycobacterium phage Sparkdehlily, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MT684593.fasta	95.40	59.34	58.18	DQ398045.1 Mycobacterium phage Llij, complete genome	MT684593.1 Mycobacterium phage Moonbeam, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KR935214.fasta	92.19	48.53	48.56	DQ398045.1 Mycobacterium phage Llij, complete genome	KR935214.1 Mycobacterium phage Kimberlium, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MN586011.fasta	95.61	62.42	61.04	DQ398045.1 Mycobacterium phage Llij, complete genome	MN586011.1 Mycobacterium phage LilMoolah, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/KM066034.fasta	95.45	60.42	60.21	DQ398045.1 Mycobacterium phage Llij, complete genome	KM066034.1 Mycobacterium phage Inventum, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MN310545.fasta	96.06	64.29	66.63	DQ398045.1 Mycobacterium phage Llij, complete genome	MN310545.1 Mycobacterium phage Nitzel, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/JQ300538.fasta	93.58	63.71	59.22	DQ398045.1 Mycobacterium phage Llij, complete genome	JQ300538.1 Mycobacterium phage Spartacus, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MK359307.fasta	92.89	59.15	57.91	DQ398045.1 Mycobacterium phage Llij, complete genome	MK359307.1 Mycobacterium phage Ochi17, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/JN020143.fasta	95.22	58.15	55.29	DQ398045.1 Mycobacterium phage Llij, complete genome	JN020143.1 Mycobacterium phage ShiLan, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH825707.fasta	92.48	58.62	57.35	DQ398045.1 Mycobacterium phage Llij, complete genome	MH825707.1 Mycobacterium phage MilleniumForce, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/JF704117.fasta	94.19	50.37	50.49	DQ398045.1 Mycobacterium phage Llij, complete genome	JF704117.1 Mycobacterium phage RockyHorror, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH669003.fasta	95.39	62.05	61.08	DQ398045.1 Mycobacterium phage Llij, complete genome	MH669003.1 Mycobacterium phage Girr, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/EU816590.fasta	93.28	58.43	57.23	DQ398045.1 Mycobacterium phage Llij, complete genome	EU816590.1 Mycobacterium phage Boomer, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH590602.fasta	93.17	52.80	51.79	DQ398045.1 Mycobacterium phage Llij, complete genome	MH590602.1 Mycobacterium phage Gorge, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MH155866.fasta	93.40	66.22	68.84	DQ398045.1 Mycobacterium phage Llij, complete genome	MH155866.1 Mycobacterium phage Byougenkin, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/DQ398045.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Cheoctovirus/MG872841.fasta	93.50	61.18	59.73	DQ398045.1 Mycobacterium phage Llij, complete genome	MG872841.1 Mycobacterium phage Priscilla, complete genome
