GenomeA,GenomeB,ani_distance,kmer_ani,algorithm
JN020141,KM101122,92.17,static,skani
JN020141,MN369749,95.96,static,skani
JN020141,JX121091,96.48,static,skani
JN020141,MK494110,90.53,static,skani
JN020141,JN398368,89.20,static,skani
JN020141,MH834617,92.48,static,skani
JN020141,MH669005,90.39,static,skani
JN020141,MH632119,91.95,static,skani
JN020141,MH155871,90.60,static,skani
JN020141,MH020235,97.13,static,skani
JN020141,MF668271,93.36,static,skani
JN020141,KX610764,93.74,static,skani
JN020141,MT889374,97.02,static,skani
JN020141,KT279576,91.72,static,skani
JN020141,MN945900,91.20,static,skani
JN020141,KM279937,88.13,static,skani
JN020141,MN369755,93.20,static,skani
JN020141,JX411620,91.51,static,skani
JN020141,MK524503,90.66,static,skani
JN020141,JN542517,90.84,static,skani
JN020141,MK016494,95.41,static,skani
JN020141,MH669012,93.57,static,skani
JN020141,MH651169,92.27,static,skani
MH727548,MT897904,92.18,static,skani
MH727548,MT684593,95.45,static,skani
MH727548,MT114164,90.86,static,skani
MH727548,MN586011,92.30,static,skani
MH727548,MN585975,91.83,static,skani
MH727548,MN310545,91.89,static,skani
MH727548,MK875792,93.11,static,skani
MH727548,MK359307,93.47,static,skani
MH727548,MK016504,90.15,static,skani
MH727548,MH825707,95.25,static,skani
MH727548,MW055915,94.78,static,skani
MH727548,MT684601,93.13,static,skani
MH727548,MT310893,91.90,static,skani
MH727548,MN586012,92.36,static,skani
MH727548,MN585995,91.76,static,skani
MH727548,MN369749,97.32,static,skani
MH727548,MK967397,91.15,static,skani
MH727548,MK494110,93.78,static,skani
MH727548,MK112556,92.62,static,skani
MH727548,MH834617,92.82,static,skani
MH727548,MT889374,96.72,static,skani
MH727548,MT684586,92.95,static,skani
MH727548,MN945900,92.83,static,skani
MH727548,MN586001,94.72,static,skani
MH727548,MN369755,93.20,static,skani
MH727548,MN310544,94.88,static,skani
MH727548,MK524503,93.71,static,skani
MH727548,MK305886,93.54,static,skani
MH727548,MK016494,93.26,static,skani
MH727548,MH744415,91.65,static,skani
GU060500,MH371120,89.95,static,skani
GU060500,MH051257,91.95,static,skani
GU060500,MF668281,89.94,static,skani
GU060500,KX808131,95.61,static,skani
GU060500,MT897904,97.62,static,skani
GU060500,KT281792,95.46,static,skani
GU060500,MT114164,91.45,static,skani
GU060500,KM347889,90.17,static,skani
GU060500,MN585975,91.42,static,skani
GU060500,KC661278,93.70,static,skani
GU060500,MK875792,91.57,static,skani
GU060500,JN698996,96.33,static,skani
GU060500,MK016504,93.33,static,skani
GU060500,JF937102,92.92,static,skani
GU060500,MH669014,90.74,static,skani
GU060500,MH651178,96.67,static,skani
GU060500,MH371123,92.80,static,skani
GU060500,MH077578,94.45,static,skani
GU060500,MF668287,93.73,static,skani
GU060500,KY012363,95.48,static,skani
GU060500,MW055915,93.45,static,skani
GU060500,KT281795,97.18,static,skani
GU060500,MT310893,93.00,static,skani
GU060500,KM652553,97.55,static,skani
GU060500,MN585995,96.03,static,skani
GU060500,KF024723,94.52,static,skani
GU060500,MK967397,89.60,static,skani
GU060500,JN699012,96.64,static,skani
GU060500,MK112556,92.63,static,skani
GU060500,JN020141,96.87,static,skani
GU060500,MH727548,94.38,static,skani
GU060500,MH651183,90.82,static,skani
GU060500,MH590596,88.59,static,skani
GU060500,MH077580,97.99,static,skani
GU060500,MF919526,92.59,static,skani
GU060500,KY348865,93.99,static,skani
GU060500,KT309034,92.93,static,skani
GU060500,MT684586,96.06,static,skani
GU060500,KR824843,94.89,static,skani
GU060500,MN586001,94.73,static,skani
GU060500,KJ025956,92.60,static,skani
GU060500,MN310544,94.94,static,skani
GU060500,JN859129,95.03,static,skani
GU060500,MK305886,93.48,static,skani
GU060500,JN020142,93.96,static,skani
GU060500,MH744415,93.99,static,skani
GU060500,HQ728524,96.42,static,skani
GU060500,MH669001,97.00,static,skani
GU060500,MH590598,94.35,static,skani
GU060500,MH155865,91.21,static,skani
GU060500,MG770213,91.82,static,skani
GU060500,MF190168,86.81,static,skani
GU060500,KT895280,92.04,static,skani
GU060500,MT684593,95.87,static,skani
GU060500,KR935214,93.12,static,skani
GU060500,MN586011,90.19,static,skani
GU060500,KM066034,91.11,static,skani
GU060500,MN310545,92.58,static,skani
GU060500,JQ300538,94.69,static,skani
GU060500,MK359307,90.44,static,skani
GU060500,JN020143,88.86,static,skani
GU060500,MH825707,97.83,static,skani
GU060500,JF704117,93.76,static,skani
GU060500,MH669003,90.81,static,skani
GU060500,MH590602,91.52,static,skani
GU060500,MH155866,94.06,static,skani
GU060500,MG872841,90.63,static,skani
GU060500,MF668270,97.18,static,skani
GU060500,KX576644,93.25,static,skani
GU060500,MT684601,94.44,static,skani
GU060500,KR997930,94.14,static,skani
GU060500,MN586012,91.88,static,skani
GU060500,KM101122,91.25,static,skani
GU060500,MN369749,97.75,static,skani
GU060500,JX121091,96.70,static,skani
GU060500,MK494110,92.87,static,skani
GU060500,JN398368,92.08,static,skani
GU060500,MH834617,90.95,static,skani
GU060500,JF937093,97.38,static,skani
GU060500,MH669005,91.03,static,skani
GU060500,MH632119,92.37,static,skani
GU060500,MH155871,89.87,static,skani
GU060500,MH020235,97.20,static,skani
GU060500,MF668271,90.52,static,skani
GU060500,KX610764,91.12,static,skani
GU060500,MT889374,95.45,static,skani
GU060500,KT279576,93.52,static,skani
GU060500,MN945900,90.25,static,skani
GU060500,KM279937,88.28,static,skani
GU060500,MN369755,92.29,static,skani
GU060500,JX411620,93.95,static,skani
GU060500,MK524503,96.50,static,skani
GU060500,JN542517,90.80,static,skani
GU060500,MK016494,97.73,static,skani
GU060500,JF937098,90.89,static,skani
GU060500,MH669012,94.35,static,skani
GU060500,MH651169,91.33,static,skani
MH651183,MT897904,94.48,static,skani
MH651183,MT684593,92.01,static,skani
MH651183,MT114164,94.95,static,skani
MH651183,MN586011,98.88,static,skani
MH651183,MN585975,95.12,static,skani
MH651183,MN310545,95.40,static,skani
MH651183,MK875792,95.09,static,skani
MH651183,MK359307,95.22,static,skani
MH651183,MK016504,95.60,static,skani
MH651183,MH825707,89.77,static,skani
MH651183,MH669014,94.33,static,skani
MH651183,MH669003,94.70,static,skani
MH651183,MW055915,94.50,static,skani
MH651183,MT684601,94.41,static,skani
MH651183,MT310893,94.82,static,skani
MH651183,MN586012,94.77,static,skani
MH651183,MN585995,94.72,static,skani
MH651183,MN369749,92.73,static,skani
MH651183,MK967397,94.56,static,skani
MH651183,MK494110,96.43,static,skani
MH651183,MK112556,95.00,static,skani
MH651183,MH834617,97.74,static,skani
MH651183,MH727548,93.13,static,skani
MH651183,MH669005,93.69,static,skani
MH651183,MT889374,94.05,static,skani
MH651183,MT684586,94.18,static,skani
MH651183,MN945900,95.51,static,skani
MH651183,MN586001,92.16,static,skani
MH651183,MN369755,95.07,static,skani
MH651183,MN310544,95.76,static,skani
MH651183,MK524503,95.15,static,skani
MH651183,MK305886,95.96,static,skani
MH651183,MK016494,92.14,static,skani
MH651183,MH744415,95.24,static,skani
MH651183,MH669012,93.11,static,skani
MH651183,MH669001,95.06,static,skani
DQ398050,MH371120,93.60,static,skani
DQ398050,MH051257,92.55,static,skani
DQ398050,MF668281,94.55,static,skani
DQ398050,KX808131,91.01,static,skani
DQ398050,MT897904,94.05,static,skani
DQ398050,KT281792,93.00,static,skani
DQ398050,MT114164,95.65,static,skani
DQ398050,KM347889,95.32,static,skani
DQ398050,MN585975,93.82,static,skani
DQ398050,KC661278,94.15,static,skani
DQ398050,MK875792,94.72,static,skani
DQ398050,JN698996,94.64,static,skani
DQ398050,MK016504,92.39,static,skani
DQ398050,JF937102,90.46,static,skani
DQ398050,MH669014,95.83,static,skani
DQ398050,FJ174693,93.55,static,skani
DQ398050,MH651178,93.82,static,skani
DQ398050,MH371123,96.47,static,skani
DQ398050,MH077578,92.93,static,skani
DQ398050,MF668287,93.18,static,skani
DQ398050,KY012363,93.34,static,skani
DQ398050,MW055915,94.84,static,skani
DQ398050,KT281795,92.87,static,skani
DQ398050,MT310893,92.23,static,skani
DQ398050,KM652553,93.75,static,skani
DQ398050,MN585995,94.10,static,skani
DQ398050,KF024723,91.34,static,skani
DQ398050,MK967397,93.92,static,skani
DQ398050,JN699012,93.56,static,skani
DQ398050,MK112556,93.20,static,skani
DQ398050,JN020141,91.08,static,skani
DQ398050,MH727548,93.44,static,skani
DQ398050,GU060500,92.20,static,skani
DQ398050,MH651183,95.88,static,skani
DQ398050,MH590596,95.17,static,skani
DQ398050,MH077580,92.67,static,skani
DQ398050,MF919526,94.13,static,skani
DQ398050,KY348865,93.71,static,skani
DQ398050,KT309034,96.12,static,skani
DQ398050,MT684586,94.42,static,skani
DQ398050,KR824843,94.62,static,skani
DQ398050,MN586001,93.03,static,skani
DQ398050,KJ025956,94.28,static,skani
DQ398050,MN310544,94.71,static,skani
DQ398050,JN859129,94.73,static,skani
DQ398050,MK305886,94.28,static,skani
DQ398050,JN020142,92.51,static,skani
DQ398050,MH744415,92.44,static,skani
DQ398050,HQ728524,93.43,static,skani
DQ398050,MH669001,91.98,static,skani
DQ398050,EF536069,94.03,static,skani
DQ398050,MH590598,95.13,static,skani
DQ398050,MH155865,91.65,static,skani
DQ398050,MG770213,94.20,static,skani
DQ398050,MF190168,95.98,static,skani
DQ398050,KT895280,95.01,static,skani
DQ398050,MT684593,94.45,static,skani
DQ398050,KR935214,95.02,static,skani
DQ398050,MN586011,95.48,static,skani
DQ398050,KM066034,94.51,static,skani
DQ398050,MN310545,96.15,static,skani
DQ398050,JQ300538,95.46,static,skani
DQ398050,MK359307,91.01,static,skani
DQ398050,JN020143,95.19,static,skani
DQ398050,MH825707,96.00,static,skani
DQ398050,JF704117,94.24,static,skani
DQ398050,MH669003,93.93,static,skani
DQ398050,EU816590,95.86,static,skani
DQ398050,MH590602,93.87,static,skani
DQ398050,MH155866,93.08,static,skani
DQ398050,MG872841,92.94,static,skani
DQ398050,MF668270,91.77,static,skani
DQ398050,KX576644,95.10,static,skani
DQ398050,MT684601,93.92,static,skani
DQ398050,KR997930,93.80,static,skani
DQ398050,MN586012,95.42,static,skani
DQ398050,KM101122,94.63,static,skani
DQ398050,MN369749,93.19,static,skani
DQ398050,JX121091,93.73,static,skani
DQ398050,MK494110,92.65,static,skani
DQ398050,JN398368,94.85,static,skani
DQ398050,MH834617,93.16,static,skani
DQ398050,JF937093,92.74,static,skani
DQ398050,MH669005,94.62,static,skani
DQ398050,FJ174690,91.82,static,skani
DQ398050,MH632119,94.36,static,skani
DQ398050,MH155871,93.03,static,skani
DQ398050,MH020235,92.52,static,skani
DQ398050,MF668271,95.72,static,skani
DQ398050,KX610764,93.29,static,skani
DQ398050,MT889374,92.96,static,skani
DQ398050,KT279576,96.10,static,skani
DQ398050,MN945900,94.94,static,skani
DQ398050,KM279937,93.59,static,skani
DQ398050,MN369755,95.17,static,skani
DQ398050,JX411620,95.63,static,skani
DQ398050,MK524503,94.64,static,skani
DQ398050,JN542517,96.78,static,skani
DQ398050,MK016494,93.22,static,skani
DQ398050,JF937098,95.32,static,skani
DQ398050,MH669012,94.74,static,skani
DQ398050,FJ174692,94.29,static,skani
DQ398050,MH651169,93.92,static,skani
MH590596,MH590598,94.12,static,skani
MH590596,MT897904,92.68,static,skani
MH590596,MT684593,93.97,static,skani
MH590596,MT114164,97.01,static,skani
MH590596,MN586011,97.14,static,skani
MH590596,MN585975,94.60,static,skani
MH590596,MN310545,93.70,static,skani
MH590596,MK875792,95.42,static,skani
MH590596,MK359307,95.04,static,skani
MH590596,MK016504,95.04,static,skani
MH590596,MH825707,91.41,static,skani
MH590596,MH669014,94.65,static,skani
MH590596,MH669003,96.46,static,skani
MH590596,MH651178,92.49,static,skani
MH590596,MH590602,95.79,static,skani
MH590596,MW055915,95.14,static,skani
MH590596,MT684601,93.17,static,skani
MH590596,MT310893,95.82,static,skani
MH590596,MN586012,95.88,static,skani
MH590596,MN585995,94.48,static,skani
MH590596,MN369749,91.48,static,skani
MH590596,MK967397,93.89,static,skani
MH590596,MK494110,96.01,static,skani
MH590596,MK112556,97.03,static,skani
MH590596,MH834617,96.68,static,skani
MH590596,MH727548,91.43,static,skani
MH590596,MH669005,95.91,static,skani
MH590596,MH651183,97.00,static,skani
MH590596,MH632119,95.69,static,skani
MH590596,MT889374,93.69,static,skani
MH590596,MT684586,93.06,static,skani
MH590596,MN945900,95.48,static,skani
MH590596,MN586001,92.84,static,skani
MH590596,MN369755,95.73,static,skani
MH590596,MN310544,95.60,static,skani
MH590596,MK524503,95.12,static,skani
MH590596,MK305886,96.24,static,skani
MH590596,MK016494,89.45,static,skani
MH590596,MH744415,94.19,static,skani
MH590596,MH669012,95.25,static,skani
MH590596,MH669001,92.46,static,skani
MH590596,MH651169,96.56,static,skani
MH077580,MH590598,95.33,static,skani
MH077580,MH371120,89.87,static,skani
MH077580,MH155865,91.02,static,skani
MH077580,MT897904,98.45,static,skani
MH077580,MT684593,95.88,static,skani
MH077580,MT114164,95.19,static,skani
MH077580,MN586011,90.20,static,skani
MH077580,MN585975,91.40,static,skani
MH077580,MN310545,91.03,static,skani
MH077580,MK875792,94.52,static,skani
MH077580,MK359307,90.22,static,skani
MH077580,MK016504,90.10,static,skani
MH077580,MH825707,96.91,static,skani
MH077580,MH669014,92.43,static,skani
MH077580,MH669003,92.15,static,skani
MH077580,MH651178,97.09,static,skani
MH077580,MH590602,94.65,static,skani
MH077580,MH371123,94.20,static,skani
MH077580,MH155866,94.73,static,skani
MH077580,MW055915,93.38,static,skani
MH077580,MT684601,94.94,static,skani
MH077580,MT310893,93.92,static,skani
MH077580,MN586012,93.23,static,skani
MH077580,MN585995,93.94,static,skani
MH077580,MN369749,97.79,static,skani
MH077580,MK967397,86.48,static,skani
MH077580,MK494110,92.85,static,skani
MH077580,MK112556,93.05,static,skani
MH077580,MH834617,91.03,static,skani
MH077580,MH727548,97.23,static,skani
MH077580,MH669005,89.83,static,skani
MH077580,MH651183,90.93,static,skani
MH077580,MH632119,91.14,static,skani
MH077580,MH590596,94.18,static,skani
MH077580,MH155871,91.28,static,skani
MH077580,MT889374,95.59,static,skani
MH077580,MT684586,96.80,static,skani
MH077580,MN945900,91.62,static,skani
MH077580,MN586001,93.64,static,skani
MH077580,MN369755,95.57,static,skani
MH077580,MN310544,94.78,static,skani
MH077580,MK524503,91.37,static,skani
MH077580,MK305886,93.18,static,skani
MH077580,MK016494,96.78,static,skani
MH077580,MH744415,92.04,static,skani
MH077580,MH669012,95.43,static,skani
MH077580,MH669001,96.83,static,skani
MH077580,MH651169,90.97,static,skani
MF919526,MH590598,96.08,static,skani
MF919526,MH371120,92.66,static,skani
MF919526,MH155865,95.38,static,skani
MF919526,MH051257,91.43,static,skani
MF919526,MG770213,93.31,static,skani
MF919526,MT897904,94.33,static,skani
MF919526,MT684593,92.60,static,skani
MF919526,MT114164,96.04,static,skani
MF919526,MN586011,94.45,static,skani
MF919526,MN585975,93.36,static,skani
MF919526,MN310545,94.95,static,skani
MF919526,MK875792,93.33,static,skani
MF919526,MK359307,91.77,static,skani
MF919526,MK016504,92.88,static,skani
MF919526,MH825707,93.95,static,skani
MF919526,MH669014,93.24,static,skani
MF919526,MH669003,95.85,static,skani
MF919526,MH651178,93.49,static,skani
MF919526,MH590602,93.96,static,skani
MF919526,MH371123,92.89,static,skani
MF919526,MH155866,93.58,static,skani
MF919526,MH077578,95.41,static,skani
MF919526,MG872841,94.42,static,skani
MF919526,MW055915,93.78,static,skani
MF919526,MT684601,92.01,static,skani
MF919526,MT310893,94.23,static,skani
MF919526,MN586012,94.18,static,skani
MF919526,MN585995,93.91,static,skani
MF919526,MN369749,92.92,static,skani
MF919526,MK967397,94.49,static,skani
MF919526,MK494110,94.18,static,skani
MF919526,MK112556,92.39,static,skani
MF919526,MH834617,92.42,static,skani
MF919526,MH727548,91.99,static,skani
MF919526,MH669005,93.91,static,skani
MF919526,MH651183,95.23,static,skani
MF919526,MH632119,93.86,static,skani
MF919526,MH590596,95.39,static,skani
MF919526,MH155871,93.46,static,skani
MF919526,MH077580,92.93,static,skani
MF919526,MH020235,92.32,static,skani
MF919526,MT889374,92.00,static,skani
MF919526,MT684586,97.00,static,skani
MF919526,MN945900,93.65,static,skani
MF919526,MN586001,92.74,static,skani
MF919526,MN369755,93.77,static,skani
MF919526,MN310544,94.00,static,skani
MF919526,MK524503,94.95,static,skani
MF919526,MK305886,94.90,static,skani
MF919526,MK016494,94.16,static,skani
MF919526,MH744415,93.55,static,skani
MF919526,MH669012,95.65,static,skani
MF919526,MH669001,91.81,static,skani
MF919526,MH651169,91.63,static,skani
KY348865,MH371120,93.20,static,skani
KY348865,MH051257,92.74,static,skani
KY348865,MF668281,94.83,static,skani
KY348865,MT897904,94.61,static,skani
KY348865,MT114164,92.78,static,skani
KY348865,MN585975,93.05,static,skani
KY348865,MK875792,94.64,static,skani
KY348865,MK016504,93.62,static,skani
KY348865,MH669014,93.12,static,skani
KY348865,MH651178,91.59,static,skani
KY348865,MH371123,94.13,static,skani
KY348865,MH077578,93.97,static,skani
KY348865,MF668287,94.27,static,skani
KY348865,MW055915,93.55,static,skani
KY348865,MT310893,92.98,static,skani
KY348865,MN585995,93.11,static,skani
KY348865,MK967397,91.75,static,skani
KY348865,MK112556,93.37,static,skani
KY348865,MH727548,94.79,static,skani
KY348865,MH651183,95.55,static,skani
KY348865,MH590596,94.66,static,skani
KY348865,MH077580,92.73,static,skani
KY348865,MF919526,91.73,static,skani
KY348865,MT684586,94.22,static,skani
KY348865,MN586001,94.13,static,skani
KY348865,MN310544,95.98,static,skani
KY348865,MK305886,92.04,static,skani
KY348865,MH744415,91.03,static,skani
KY348865,MH669001,94.17,static,skani
KY348865,MH590598,92.72,static,skani
KY348865,MH155865,92.22,static,skani
KY348865,MG770213,93.63,static,skani
KY348865,MF190168,95.55,static,skani
KY348865,MT684593,92.89,static,skani
KY348865,MN586011,95.04,static,skani
KY348865,MN310545,92.54,static,skani
KY348865,MK359307,92.74,static,skani
KY348865,MH825707,93.00,static,skani
KY348865,MH669003,93.58,static,skani
KY348865,MH590602,93.91,static,skani
KY348865,MH155866,92.89,static,skani
KY348865,MG872841,95.53,static,skani
KY348865,MF668270,93.17,static,skani
KY348865,MT684601,93.63,static,skani
KY348865,MN586012,94.79,static,skani
KY348865,MN369749,94.01,static,skani
KY348865,MK494110,93.21,static,skani
KY348865,MH834617,95.41,static,skani
KY348865,MH669005,93.31,static,skani
KY348865,MH632119,93.77,static,skani
KY348865,MH155871,94.23,static,skani
KY348865,MH020235,93.45,static,skani
KY348865,MF668271,94.29,static,skani
KY348865,MT889374,95.21,static,skani
KY348865,MN945900,95.46,static,skani
KY348865,MN369755,94.79,static,skani
KY348865,MK524503,92.91,static,skani
KY348865,MK016494,93.19,static,skani
KY348865,MH669012,92.14,static,skani
KY348865,MH651169,95.98,static,skani
KT309034,MH371120,95.07,static,skani
KT309034,MH051257,96.39,static,skani
KT309034,MF668281,96.06,static,skani
KT309034,KX808131,92.66,static,skani
KT309034,MT897904,95.20,static,skani
KT309034,MT114164,94.68,static,skani
KT309034,MN585975,92.98,static,skani
KT309034,MK875792,95.60,static,skani
KT309034,MK016504,94.10,static,skani
KT309034,MH669014,92.47,static,skani
KT309034,MH651178,94.40,static,skani
KT309034,MH371123,95.41,static,skani
KT309034,MH077578,95.13,static,skani
KT309034,MF668287,96.34,static,skani
KT309034,KY012363,94.40,static,skani
KT309034,MW055915,96.50,static,skani
KT309034,MT310893,92.20,static,skani
KT309034,MN585995,94.87,static,skani
KT309034,MK967397,94.80,static,skani
KT309034,MK112556,95.03,static,skani
KT309034,MH727548,93.28,static,skani
KT309034,MH651183,93.42,static,skani
KT309034,MH590596,96.16,static,skani
KT309034,MH077580,93.52,static,skani
KT309034,MF919526,91.64,static,skani
KT309034,KY348865,93.21,static,skani
KT309034,MT684586,95.88,static,skani
KT309034,MN586001,90.87,static,skani
KT309034,MN310544,94.10,static,skani
KT309034,MK305886,93.59,static,skani
KT309034,MH744415,93.97,static,skani
KT309034,MH669001,92.41,static,skani
KT309034,MH590598,95.29,static,skani
KT309034,MH155865,94.46,static,skani
KT309034,MG770213,91.14,static,skani
KT309034,MF190168,96.59,static,skani
KT309034,KT895280,94.59,static,skani
KT309034,MT684593,93.81,static,skani
KT309034,MN586011,93.16,static,skani
KT309034,MN310545,94.73,static,skani
KT309034,MK359307,91.94,static,skani
KT309034,MH825707,93.75,static,skani
KT309034,MH669003,95.07,static,skani
KT309034,MH590602,92.35,static,skani
KT309034,MH155866,93.43,static,skani
KT309034,MG872841,96.61,static,skani
KT309034,MF668270,94.30,static,skani
KT309034,KX576644,91.49,static,skani
KT309034,MT684601,93.31,static,skani
KT309034,MN586012,94.67,static,skani
KT309034,MN369749,92.76,static,skani
KT309034,MK494110,91.91,static,skani
KT309034,MH834617,94.37,static,skani
KT309034,MH669005,95.74,static,skani
KT309034,MH632119,90.46,static,skani
KT309034,MH155871,92.34,static,skani
KT309034,MH020235,94.37,static,skani
KT309034,MF668271,95.47,static,skani
KT309034,KX610764,95.95,static,skani
KT309034,MT889374,93.27,static,skani
KT309034,MN945900,96.05,static,skani
KT309034,MN369755,94.65,static,skani
KT309034,MK524503,95.47,static,skani
KT309034,MK016494,92.70,static,skani
KT309034,MH669012,91.89,static,skani
KT309034,MH651169,96.08,static,skani
MT684586,MT897904,92.40,static,skani
MT684586,MT684593,96.13,static,skani
MT684586,MT889374,92.10,static,skani
MT684586,MW055915,93.14,static,skani
MT684586,MT684601,92.26,static,skani
KR824843,MH371120,95.27,static,skani
KR824843,MH051257,91.42,static,skani
KR824843,MF668281,94.21,static,skani
KR824843,KX808131,91.62,static,skani
KR824843,MT897904,94.91,static,skani
KR824843,KT281792,93.94,static,skani
KR824843,MT114164,93.61,static,skani
KR824843,MN585975,92.52,static,skani
KR824843,MK875792,94.83,static,skani
KR824843,MK016504,90.78,static,skani
KR824843,MH669014,92.01,static,skani
KR824843,MH651178,95.21,static,skani
KR824843,MH371123,93.99,static,skani
KR824843,MH077578,93.65,static,skani
KR824843,MF668287,95.56,static,skani
KR824843,KY012363,91.92,static,skani
KR824843,MW055915,94.11,static,skani
KR824843,KT281795,95.01,static,skani
KR824843,MT310893,93.27,static,skani
KR824843,MN585995,93.18,static,skani
KR824843,MK967397,94.33,static,skani
KR824843,MK112556,90.96,static,skani
KR824843,MH727548,96.80,static,skani
KR824843,MH651183,93.09,static,skani
KR824843,MH590596,93.32,static,skani
KR824843,MH077580,96.37,static,skani
KR824843,MF919526,92.39,static,skani
KR824843,KY348865,92.33,static,skani
KR824843,KT309034,94.66,static,skani
KR824843,MT684586,97.19,static,skani
KR824843,MN586001,94.02,static,skani
KR824843,MN310544,94.54,static,skani
KR824843,MK305886,91.94,static,skani
KR824843,MH744415,91.13,static,skani
KR824843,MH669001,96.66,static,skani
KR824843,MH590598,94.06,static,skani
KR824843,MH155865,94.47,static,skani
KR824843,MG770213,92.02,static,skani
KR824843,MF190168,96.60,static,skani
KR824843,KT895280,92.39,static,skani
KR824843,MT684593,95.55,static,skani
KR824843,KR935214,93.95,static,skani
KR824843,MN586011,91.80,static,skani
KR824843,MN310545,94.53,static,skani
KR824843,MK359307,91.07,static,skani
KR824843,MH825707,96.00,static,skani
KR824843,MH669003,95.04,static,skani
KR824843,MH590602,94.29,static,skani
KR824843,MH155866,95.79,static,skani
KR824843,MG872841,94.60,static,skani
KR824843,MF668270,95.65,static,skani
KR824843,KX576644,92.96,static,skani
KR824843,MT684601,93.41,static,skani
KR824843,KR997930,94.43,static,skani
KR824843,MN586012,88.27,static,skani
KR824843,MN369749,94.06,static,skani
KR824843,MK494110,94.17,static,skani
KR824843,MH834617,93.26,static,skani
KR824843,MH669005,93.67,static,skani
KR824843,MH632119,93.01,static,skani
KR824843,MH155871,93.96,static,skani
KR824843,MH020235,95.68,static,skani
KR824843,MF668271,92.77,static,skani
KR824843,KX610764,92.94,static,skani
KR824843,MT889374,95.88,static,skani
KR824843,KT279576,93.27,static,skani
KR824843,MN945900,92.88,static,skani
KR824843,MN369755,96.25,static,skani
KR824843,MK524503,94.90,static,skani
KR824843,MK016494,95.89,static,skani
KR824843,MH669012,95.41,static,skani
KR824843,MH651169,88.59,static,skani
MN586001,MN586012,92.91,static,skani
MN586001,MT889374,92.06,static,skani
MN586001,MT684586,93.07,static,skani
MN586001,MN945900,91.51,static,skani
MN586001,MT897904,91.79,static,skani
MN586001,MT684593,94.02,static,skani
MN586001,MT114164,92.63,static,skani
MN586001,MN586011,91.40,static,skani
MN586001,MW055915,96.46,static,skani
MN586001,MT684601,92.80,static,skani
MN586001,MT310893,94.20,static,skani
KJ025956,MH371120,95.82,static,skani
KJ025956,MH051257,90.92,static,skani
KJ025956,MF668281,92.27,static,skani
KJ025956,KX808131,91.24,static,skani
KJ025956,MT897904,91.18,static,skani
KJ025956,KT281792,90.69,static,skani
KJ025956,MT114164,94.26,static,skani
KJ025956,KM347889,93.65,static,skani
KJ025956,MN585975,92.33,static,skani
KJ025956,MK875792,94.15,static,skani
KJ025956,MK016504,90.98,static,skani
KJ025956,MH669014,93.26,static,skani
KJ025956,MH651178,90.81,static,skani
KJ025956,MH371123,97.39,static,skani
KJ025956,MH077578,91.49,static,skani
KJ025956,MF668287,92.65,static,skani
KJ025956,KY012363,94.60,static,skani
KJ025956,MW055915,93.34,static,skani
KJ025956,KT281795,93.37,static,skani
KJ025956,MT310893,98.11,static,skani
KJ025956,KM652553,93.44,static,skani
KJ025956,MN585995,93.93,static,skani
KJ025956,MK967397,90.92,static,skani
KJ025956,MK112556,93.19,static,skani
KJ025956,MH727548,91.91,static,skani
KJ025956,MH651183,94.88,static,skani
KJ025956,MH590596,95.70,static,skani
KJ025956,MH077580,93.69,static,skani
KJ025956,MF919526,93.98,static,skani
KJ025956,KY348865,93.66,static,skani
KJ025956,KT309034,92.53,static,skani
KJ025956,MT684586,92.29,static,skani
KJ025956,KR824843,93.46,static,skani
KJ025956,MN586001,93.95,static,skani
KJ025956,MN310544,94.25,static,skani
KJ025956,MK305886,91.17,static,skani
KJ025956,MH744415,89.61,static,skani
KJ025956,MH669001,92.52,static,skani
KJ025956,MH590598,91.61,static,skani
KJ025956,MH155865,97.63,static,skani
KJ025956,MG770213,95.21,static,skani
KJ025956,MF190168,96.05,static,skani
KJ025956,KT895280,98.43,static,skani
KJ025956,MT684593,92.51,static,skani
KJ025956,KR935214,92.22,static,skani
KJ025956,MN586011,94.61,static,skani
KJ025956,KM066034,93.98,static,skani
KJ025956,MN310545,92.10,static,skani
KJ025956,MK359307,89.71,static,skani
KJ025956,MH825707,93.93,static,skani
KJ025956,MH669003,93.88,static,skani
KJ025956,MH590602,99.54,static,skani
KJ025956,MH155866,92.45,static,skani
KJ025956,MG872841,95.07,static,skani
KJ025956,MF668270,91.90,static,skani
KJ025956,KX576644,93.69,static,skani
KJ025956,MT684601,94.35,static,skani
KJ025956,KR997930,92.64,static,skani
KJ025956,MN586012,91.95,static,skani
KJ025956,KM101122,92.38,static,skani
KJ025956,MN369749,92.42,static,skani
KJ025956,MK494110,97.75,static,skani
KJ025956,MH834617,95.74,static,skani
KJ025956,MH669005,92.64,static,skani
KJ025956,MH632119,95.00,static,skani
KJ025956,MH155871,98.30,static,skani
KJ025956,MH020235,92.21,static,skani
KJ025956,MF668271,94.37,static,skani
KJ025956,KX610764,92.18,static,skani
KJ025956,MT889374,92.39,static,skani
KJ025956,KT279576,92.25,static,skani
KJ025956,MN945900,92.02,static,skani
KJ025956,KM279937,91.94,static,skani
KJ025956,MN369755,95.64,static,skani
KJ025956,MK524503,92.67,static,skani
KJ025956,MK016494,91.00,static,skani
KJ025956,MH669012,93.48,static,skani
KJ025956,MH651169,94.86,static,skani
