GenomeA,GenomeB,ani_distance,kmer_ani,algorithm
KX808131,MN369749,94.8807,9,fastani
KX808131,JF937093,94.8453,9,fastani
KX808131,JN699012,94.7733,9,fastani
KX808131,MN586001,94.6585,9,fastani
KX808131,KT281795,94.6491,9,fastani
KX808131,KM652553,94.5693,9,fastani
KX808131,MF668270,94.5626,9,fastani
KX808131,GU060500,94.5197,9,fastani
KX808131,MH669001,94.4901,9,fastani
KX808131,MT889374,94.3061,9,fastani
KX808131,MH077578,93.9478,9,fastani
KX808131,JN698996,93.809,9,fastani
KX808131,KF024723,93.7686,9,fastani
KX808131,JX121091,93.7238,9,fastani
KX808131,MT684586,93.718,9,fastani
KX808131,KR824843,93.6678,9,fastani
KX808131,JQ300538,93.4696,9,fastani
KX808131,KX576644,93.4162,9,fastani
KX808131,HQ728524,93.3594,9,fastani
KX808131,MF668287,93.3517,9,fastani
KX808131,EF536069,93.3161,9,fastani
KX808131,KY348865,93.2882,9,fastani
KX808131,MH371123,93.1912,9,fastani
KX808131,MH727548,93.1168,9,fastani
KX808131,JN859129,93.1086,9,fastani
KX808131,MH590598,93.0504,9,fastani
KX808131,MN585995,93.0118,9,fastani
KX808131,MN369755,93.0099,9,fastani
KX808131,MT684593,92.9744,9,fastani
KX808131,KT281792,92.9486,9,fastani
KX808131,MT684601,92.92,9,fastani
KX808131,MH669012,92.7049,9,fastani
KX808131,JN020142,92.6369,9,fastani
KX808131,MH155866,92.3738,9,fastani
KX808131,KM101122,92.1373,9,fastani
KX808131,KT309034,92.122,9,fastani
KX808131,MT310893,92.0301,9,fastani
KX808131,MN586012,91.9447,9,fastani
KX808131,KJ025956,91.905,9,fastani
KX808131,KT279576,91.7992,9,fastani
KX808131,MN310544,91.7581,9,fastani
KX808131,DQ398045,91.6726,9,fastani
KX808131,KC661278,91.653,9,fastani
KX808131,FJ174693,91.6161,9,fastani
KX808131,MK494110,91.5825,9,fastani
KX808131,MH744415,91.4867,9,fastani
KX808131,MK305886,91.486,9,fastani
KX808131,MT897904,91.3348,9,fastani
KX808131,MH371120,91.332,9,fastani
KX808131,MH590602,91.3167,9,fastani
KX808131,KY012363,91.2988,9,fastani
KX808131,KT895280,91.2609,9,fastani
KX808131,MH669003,91.2471,9,fastani
KX808131,MH155865,91.2427,9,fastani
KX808131,MK112556,91.2219,9,fastani
KX808131,MN945900,91.1642,9,fastani
KX808131,KR997930,91.1565,9,fastani
KX808131,MF919526,91.1539,9,fastani
KX808131,MT114164,91.1313,9,fastani
KX808131,MW055915,91.0769,9,fastani
KX808131,KM347889,91.0053,9,fastani
KX808131,MH669014,91.0032,9,fastani
KX808131,MK875792,90.9731,9,fastani
KX808131,MG770213,90.926,9,fastani
KX808131,JN398368,90.9069,9,fastani
KX808131,MG872841,90.8988,9,fastani
KX808131,MH651169,90.7974,9,fastani
KX808131,MK016504,90.7622,9,fastani
KX808131,MH051257,90.6634,9,fastani
KX808131,KM066034,90.647,9,fastani
KX808131,MN585975,90.6396,9,fastani
KX808131,MH155871,90.6387,9,fastani
KX808131,EU816590,90.6217,9,fastani
KX808131,MH834617,90.5157,9,fastani
KX808131,MF668271,90.5051,9,fastani
KX808131,DQ398050,90.5049,9,fastani
KX808131,JN542517,90.4442,9,fastani
KX808131,MK524503,90.3109,9,fastani
KX808131,MF190168,90.2976,9,fastani
KX808131,KR935214,90.2657,9,fastani
KX808131,MH632119,90.2429,9,fastani
KX808131,FJ174692,90.2367,9,fastani
KX808131,MH651183,90.2049,9,fastani
KX808131,MH590596,90.1933,9,fastani
KX808131,MH669005,90.1878,9,fastani
KX808131,MN310545,90.1753,9,fastani
KX808131,JF704117,90.1549,9,fastani
KX808131,JX411620,90.1492,9,fastani
KX808131,JF937098,89.9437,9,fastani
KX808131,JN020143,89.8496,9,fastani
KX808131,JF937102,89.8091,9,fastani
KX808131,KX610764,89.636,9,fastani
KX808131,AY129330,89.5856,9,fastani
KX808131,MN586011,89.4679,9,fastani
KX808131,KM279937,89.3706,9,fastani
KX808131,MK967397,89.342,9,fastani
KX808131,MK359307,88.9984,9,fastani
KX808131,MF668281,88.6067,9,fastani
KY012363,KY012363,100.0,9,fastani
KY012363,MK875792,97.5943,9,fastani
KY012363,MH669005,97.5017,9,fastani
KY012363,MF668271,96.9176,9,fastani
KY012363,MG770213,96.4943,9,fastani
KY012363,KM066034,96.2729,9,fastani
KY012363,FJ174692,96.1129,9,fastani
KY012363,MN945900,95.7198,9,fastani
KY012363,MF190168,95.609,9,fastani
KY012363,MF668281,95.5321,9,fastani
KY012363,MK305886,95.4078,9,fastani
KY012363,JX411620,95.2875,9,fastani
KY012363,JF704117,94.1199,9,fastani
KY012363,KT309034,94.0341,9,fastani
KY012363,MK112556,93.8926,9,fastani
KY012363,JN020143,93.81,9,fastani
KY012363,MN586012,93.7093,9,fastani
KY012363,MG872841,93.7065,9,fastani
KY012363,MH669003,93.6597,9,fastani
KY012363,MH371120,93.6205,9,fastani
KY012363,FJ174693,93.5648,9,fastani
KY012363,MH651169,93.53,9,fastani
KY012363,KT895280,93.4494,9,fastani
KY012363,MN585975,93.4236,9,fastani
KY012363,KX610764,93.4142,9,fastani
KY012363,MN369755,93.3588,9,fastani
KY012363,JN398368,93.3426,9,fastani
KY012363,MH371123,93.3164,9,fastani
KY012363,MT114164,93.2319,9,fastani
KY012363,MW055915,93.2289,9,fastani
KY012363,MK016504,93.1904,9,fastani
KY012363,MH590596,93.1873,9,fastani
KY012363,MN310544,93.1318,9,fastani
KY012363,KR997930,93.1,9,fastani
KY012363,KM279937,93.0242,9,fastani
KY012363,MT310893,93.0112,9,fastani
KY012363,MH834617,93.0015,9,fastani
KY012363,KJ025956,93.0005,9,fastani
KY012363,MF919526,92.9297,9,fastani
KY012363,MH669012,92.8818,9,fastani
KY012363,DQ398050,92.8691,9,fastani
KY012363,MH669014,92.8465,9,fastani
KY012363,KF024723,92.8071,9,fastani
KY012363,KC661278,92.7401,9,fastani
KY012363,MK359307,92.6847,9,fastani
KY012363,KT279576,92.6674,9,fastani
KY012363,MH651183,92.6545,9,fastani
KY012363,MK494110,92.6104,9,fastani
KY012363,MT684586,92.5798,9,fastani
KY012363,MN586011,92.5543,9,fastani
KY012363,JF937098,92.5441,9,fastani
KY012363,MT684593,92.5439,9,fastani
KY012363,KM347889,92.5271,9,fastani
KY012363,JN859129,92.5235,9,fastani
KY012363,MK967397,92.487,9,fastani
KY012363,KR935214,92.4479,9,fastani
KY012363,MK524503,92.4477,9,fastani
KY012363,DQ398045,92.3589,9,fastani
KY012363,MH590598,92.3575,9,fastani
KY012363,JN020142,92.2456,9,fastani
KY012363,EF536069,92.2391,9,fastani
KY012363,MN585995,92.2322,9,fastani
KY012363,MH632119,92.2042,9,fastani
KY012363,JN542517,92.1038,9,fastani
KY012363,MT889374,92.0844,9,fastani
KY012363,AY129330,92.0109,9,fastani
KY012363,KM101122,91.9825,9,fastani
KY012363,KX576644,91.9711,9,fastani
KY012363,MH590602,91.8252,9,fastani
KY012363,MH744415,91.821,9,fastani
KY012363,KT281792,91.8163,9,fastani
KY012363,MH077578,91.7537,9,fastani
KY012363,MH155871,91.7343,9,fastani
KY012363,HQ728524,91.6772,9,fastani
KY012363,MN310545,91.6713,9,fastani
KY012363,MH669001,91.6704,9,fastani
KY012363,MT684601,91.6151,9,fastani
KY012363,MN586001,91.6144,9,fastani
KY012363,MH155865,91.6119,9,fastani
KY012363,MF668287,91.5747,9,fastani
KY012363,JQ300538,91.5388,9,fastani
KY012363,JN698996,91.5002,9,fastani
KY012363,JX121091,91.4776,9,fastani
KY012363,KY348865,91.4617,9,fastani
KY012363,KR824843,91.4349,9,fastani
KY012363,MT897904,91.2687,9,fastani
KY012363,MN369749,91.2293,9,fastani
KY012363,EU816590,91.2279,9,fastani
KY012363,MH727548,91.2224,9,fastani
KY012363,MH651178,91.2049,9,fastani
KY012363,MF668270,91.1944,9,fastani
KY012363,MH155866,91.1017,9,fastani
KY012363,JN699012,91.0139,9,fastani
KY012363,KX808131,90.9751,9,fastani
KY012363,MK016494,90.9436,9,fastani
KY012363,MH825707,90.9142,9,fastani
KY012363,KT281795,90.7658,9,fastani
KY012363,MH051257,90.7495,9,fastani
KY012363,GU060500,90.7,9,fastani
KY012363,KM652553,90.6684,9,fastani
KY012363,JN020141,90.6223,9,fastani
KY012363,FJ174690,90.5095,9,fastani
KY012363,JF937093,90.4882,9,fastani
KY012363,MH077580,90.4799,9,fastani
KY012363,MH020235,90.1311,9,fastani
KY012363,JF937102,90.0701,9,fastani
KY348865,KY348865,100.0,9,fastani
KY348865,MH020235,93.3332,9,fastani
KY348865,MN586001,93.328,9,fastani
KY348865,MN369755,93.2925,9,fastani
KY348865,MN586012,93.1449,9,fastani
KY348865,EF536069,93.0691,9,fastani
KY348865,MH651169,92.999,9,fastani
KY348865,MH825707,92.9826,9,fastani
KY348865,MH371123,92.9713,9,fastani
KY348865,MH590598,92.9213,9,fastani
KY348865,MN310544,92.8572,9,fastani
KY348865,MH077580,92.846,9,fastani
KY348865,MG872841,92.8225,9,fastani
KY348865,KT309034,92.815,9,fastani
KY348865,KX808131,92.7502,9,fastani
KY348865,FJ174690,92.7384,9,fastani
KY348865,MT684601,92.6974,9,fastani
KY348865,KX576644,92.6544,9,fastani
KY348865,FJ174693,92.6337,9,fastani
KY348865,MT889374,92.6278,9,fastani
KY348865,MN369749,92.6183,9,fastani
KY348865,MK112556,92.6108,9,fastani
KY348865,KT281795,92.5983,9,fastani
KY348865,JN859129,92.597,9,fastani
KY348865,KT279576,92.5848,9,fastani
KY348865,MH669012,92.5528,9,fastani
KY348865,DQ398045,92.5312,9,fastani
KY348865,JN020141,92.526,9,fastani
KY348865,MF668287,92.4685,9,fastani
KY348865,MN945900,92.46,9,fastani
KY348865,JN020142,92.4127,9,fastani
KY348865,KF024723,92.4096,9,fastani
KY348865,MF668270,92.3939,9,fastani
KY348865,GU060500,92.3812,9,fastani
KY348865,MH669014,92.3481,9,fastani
KY348865,JF937093,92.3418,9,fastani
KY348865,MK875792,92.2905,9,fastani
KY348865,MH651178,92.2896,9,fastani
KY348865,JN698996,92.262,9,fastani
KY348865,MK016494,92.2324,9,fastani
KY348865,MH590596,92.2227,9,fastani
KY348865,KR935214,92.2198,9,fastani
KY348865,MF668281,92.2163,9,fastani
KY348865,MW055915,92.1964,9,fastani
KY348865,MK494110,92.1773,9,fastani
KY348865,MH371120,92.171,9,fastani
KY348865,HQ728524,92.1629,9,fastani
KY348865,MH669005,92.153,9,fastani
KY348865,JQ300538,92.1244,9,fastani
KY348865,MF668271,92.1206,9,fastani
KY348865,MN585995,92.1135,9,fastani
KY348865,KR997930,92.1102,9,fastani
KY348865,MH669001,92.1043,9,fastani
KY348865,MH651183,92.0874,9,fastani
KY348865,MN586011,92.0778,9,fastani
KY348865,FJ174692,92.0419,9,fastani
KY348865,KR824843,92.0094,9,fastani
KY348865,JX121091,91.9755,9,fastani
KY348865,MH155866,91.9692,9,fastani
KY348865,MH632119,91.9594,9,fastani
KY348865,MT897904,91.9101,9,fastani
KY348865,JN699012,91.9046,9,fastani
KY348865,MK967397,91.8892,9,fastani
KY348865,MK016504,91.8555,9,fastani
KY348865,MK524503,91.8526,9,fastani
KY348865,KT281792,91.8437,9,fastani
KY348865,JN542517,91.8133,9,fastani
KY348865,KM652553,91.7671,9,fastani
KY348865,MT684586,91.765,9,fastani
KY348865,JX411620,91.7603,9,fastani
KY348865,MN310545,91.7467,9,fastani
KY348865,MT684593,91.7212,9,fastani
KY348865,MH669003,91.7151,9,fastani
KY348865,DQ398050,91.6983,9,fastani
KY348865,MF190168,91.6405,9,fastani
KY348865,MN585975,91.6293,9,fastani
KY348865,JF937098,91.6252,9,fastani
KY348865,KT895280,91.6243,9,fastani
KY348865,MH077578,91.5663,9,fastani
KY348865,MH051257,91.5626,9,fastani
KY348865,KM347889,91.542,9,fastani
KY348865,KY012363,91.5384,9,fastani
KY348865,KC661278,91.5363,9,fastani
KY348865,MG770213,91.5064,9,fastani
KY348865,MK359307,91.4963,9,fastani
KY348865,KJ025956,91.4683,9,fastani
KY348865,KM066034,91.4469,9,fastani
KY348865,MH834617,91.4137,9,fastani
KY348865,MH155865,91.4009,9,fastani
KY348865,KM101122,91.255,9,fastani
KY348865,MT114164,91.2389,9,fastani
KY348865,MT310893,91.2363,9,fastani
KY348865,JN020143,91.2283,9,fastani
KY348865,MH727548,91.2253,9,fastani
KY348865,MK305886,91.1826,9,fastani
KY348865,KM279937,91.1657,9,fastani
KY348865,AY129330,91.1555,9,fastani
KY348865,KX610764,91.1358,9,fastani
KY348865,MF919526,91.1156,9,fastani
KY348865,JN398368,91.0396,9,fastani
KY348865,MH590602,91.0311,9,fastani
KY348865,MH155871,90.9599,9,fastani
KY348865,JF704117,90.9105,9,fastani
KY348865,MH744415,90.7958,9,fastani
KY348865,EU816590,90.5087,9,fastani
KY348865,JF937102,89.9797,9,fastani
MF190168,MF190168,100.0,9,fastani
MF190168,MH371120,97.0261,9,fastani
MF190168,MG872841,96.1586,9,fastani
MF190168,JN020143,96.1363,9,fastani
MF190168,MH155871,96.0436,9,fastani
MF190168,MH669005,95.742,9,fastani
MF190168,MF668281,95.5863,9,fastani
MF190168,MN945900,95.5713,9,fastani
MF190168,MH651183,95.4588,9,fastani
MF190168,MH834617,95.3498,9,fastani
MF190168,KY012363,95.0957,9,fastani
MF190168,MH590602,94.8955,9,fastani
MF190168,MG770213,94.8792,9,fastani
MF190168,MK875792,94.8628,9,fastani
MF190168,KM066034,94.827,9,fastani
MF190168,MF668271,94.7202,9,fastani
MF190168,MN586011,94.631,9,fastani
MF190168,MH651169,94.6104,9,fastani
MF190168,MH155865,94.4559,9,fastani
MF190168,FJ174692,94.4165,9,fastani
MF190168,KJ025956,94.3742,9,fastani
MF190168,MT310893,94.3681,9,fastani
MF190168,MN586012,94.3511,9,fastani
MF190168,KT895280,94.2139,9,fastani
MF190168,KM101122,94.1654,9,fastani
MF190168,JX411620,93.862,9,fastani
MF190168,MH669003,93.85,9,fastani
MF190168,KT309034,93.8188,9,fastani
MF190168,DQ398050,93.7158,9,fastani
MF190168,MW055915,93.6808,9,fastani
MF190168,MK494110,93.5849,9,fastani
MF190168,MN585975,93.5605,9,fastani
MF190168,KX610764,93.5351,9,fastani
MF190168,MH051257,93.4092,9,fastani
MF190168,MN310544,93.3805,9,fastani
MF190168,MK016504,93.3645,9,fastani
MF190168,MT684586,93.3335,9,fastani
MF190168,MN369755,93.1652,9,fastani
MF190168,MH669014,93.1326,9,fastani
MF190168,MK524503,93.131,9,fastani
MF190168,MH371123,93.0347,9,fastani
MF190168,MF919526,92.9936,9,fastani
MF190168,MK359307,92.9056,9,fastani
MF190168,MK305886,92.8696,9,fastani
MF190168,MK112556,92.8498,9,fastani
MF190168,MH632119,92.7725,9,fastani
MF190168,EU816590,92.7568,9,fastani
MF190168,AY129330,92.7007,9,fastani
MF190168,DQ398045,92.6687,9,fastani
MF190168,MT114164,92.5681,9,fastani
MF190168,JN398368,92.5602,9,fastani
MF190168,FJ174693,92.5347,9,fastani
MF190168,KM279937,92.4921,9,fastani
MF190168,JF937098,92.4806,9,fastani
MF190168,MH669012,92.2862,9,fastani
MF190168,MH155866,92.1934,9,fastani
MF190168,MN585995,92.1458,9,fastani
MF190168,MH590596,92.1098,9,fastani
MF190168,JF704117,92.0963,9,fastani
MF190168,MT897904,92.0954,9,fastani
MF190168,KT281792,92.0431,9,fastani
MF190168,MT684601,92.0358,9,fastani
MF190168,KR997930,92.0283,9,fastani
MF190168,MH744415,92.0075,9,fastani
MF190168,JN542517,91.9662,9,fastani
MF190168,MH590598,91.9622,9,fastani
MF190168,JN020142,91.924,9,fastani
MF190168,MT889374,91.8701,9,fastani
MF190168,KT279576,91.8597,9,fastani
MF190168,KR935214,91.8246,9,fastani
MF190168,MN369749,91.7869,9,fastani
MF190168,KY348865,91.7749,9,fastani
MF190168,KM347889,91.7422,9,fastani
MF190168,KC661278,91.7355,9,fastani
MF190168,JN859129,91.7122,9,fastani
MF190168,MT684593,91.5631,9,fastani
MF190168,MK967397,91.5437,9,fastani
MF190168,MN586001,91.5248,9,fastani
MF190168,MH077578,91.4476,9,fastani
MF190168,JQ300538,91.4416,9,fastani
MF190168,JN020141,91.3802,9,fastani
MF190168,KF024723,91.3505,9,fastani
MF190168,MH727548,91.3265,9,fastani
MF190168,MH651178,91.1645,9,fastani
MF190168,MF668287,91.1414,9,fastani
MF190168,JN698996,91.1026,9,fastani
MF190168,MN310545,91.064,9,fastani
MF190168,JX121091,91.0271,9,fastani
MF190168,HQ728524,90.9551,9,fastani
MF190168,JF937102,90.6487,9,fastani
MF190168,KM652553,90.5439,9,fastani
MF190168,KX576644,90.3748,9,fastani
MF190168,MH077580,90.3117,9,fastani
MF190168,EF536069,90.0177,9,fastani
MF190168,KR824843,89.9986,9,fastani
MF190168,KX808131,89.8982,9,fastani
MF190168,JF937093,89.5574,9,fastani
MF190168,MH669001,89.5563,9,fastani
MF190168,MH020235,89.5039,9,fastani
MF190168,MF668270,89.3164,9,fastani
MF190168,GU060500,89.3069,9,fastani
MF190168,KT281795,89.302,9,fastani
MF190168,FJ174690,89.2365,9,fastani
MF190168,MK016494,89.2286,9,fastani
MF190168,MH825707,89.0734,9,fastani
MF190168,JN699012,89.0614,9,fastani
MF668270,MF668270,100.0,9,fastani
MF668270,MK016494,95.8356,9,fastani
MF668270,MH077580,95.7281,9,fastani
MF668270,MH020235,95.6734,9,fastani
MF668270,MT684593,95.6659,9,fastani
MF668270,GU060500,95.5956,9,fastani
MF668270,FJ174690,95.4667,9,fastani
MF668270,JF937093,95.4268,9,fastani
MF668270,KT281795,95.4117,9,fastani
MF668270,KM652553,95.2351,9,fastani
MF668270,MH825707,95.0683,9,fastani
MF668270,EF536069,94.989,9,fastani
MF668270,JN020141,94.9693,9,fastani
MF668270,MN369749,94.7504,9,fastani
MF668270,JN699012,94.7379,9,fastani
MF668270,KX808131,94.5923,9,fastani
MF668270,MH669001,94.5383,9,fastani
MF668270,MH651178,94.529,9,fastani
MF668270,KF024723,94.3028,9,fastani
MF668270,KR824843,94.2592,9,fastani
MF668270,MH727548,94.0578,9,fastani
MF668270,HQ728524,93.7635,9,fastani
MF668270,JX121091,93.7235,9,fastani
MF668270,JN698996,93.59,9,fastani
MF668270,MT889374,93.53,9,fastani
MF668270,JQ300538,93.4711,9,fastani
MF668270,MH077578,93.4548,9,fastani
MF668270,JN859129,93.3453,9,fastani
MF668270,MN586001,93.0852,9,fastani
MF668270,MH669012,93.0637,9,fastani
MF668270,MT684601,93.0222,9,fastani
MF668270,MN585995,92.9329,9,fastani
MF668270,MH371123,92.9202,9,fastani
MF668270,KT281792,92.9145,9,fastani
MF668270,MH590598,92.8736,9,fastani
MF668270,MF668287,92.7888,9,fastani
MF668270,MH155866,92.654,9,fastani
MF668270,JN020142,92.597,9,fastani
MF668270,KT309034,92.3004,9,fastani
MF668270,KT279576,92.1196,9,fastani
MF668270,MT897904,92.0773,9,fastani
MF668270,KY348865,92.0012,9,fastani
MF668270,KX576644,92.0011,9,fastani
MF668270,MN369755,91.9555,9,fastani
MF668270,KC661278,91.8985,9,fastani
MF668270,MT684586,91.8505,9,fastani
MF668270,MK494110,91.7089,9,fastani
MF668270,KR997930,91.569,9,fastani
MF668270,MK305886,91.4427,9,fastani
MF668270,MH590596,91.4271,9,fastani
MF668270,MN310544,91.3911,9,fastani
MF668270,MH155865,91.3674,9,fastani
MF668270,MF919526,91.3592,9,fastani
MF668270,KJ025956,91.3124,9,fastani
MF668270,MH371120,91.2876,9,fastani
MF668270,MT114164,91.2872,9,fastani
MF668270,KY012363,91.2806,9,fastani
MF668270,MT310893,91.2621,9,fastani
MF668270,FJ174693,91.2065,9,fastani
MF668270,KM101122,91.2028,9,fastani
MF668270,MK016504,91.0169,9,fastani
MF668270,MH590602,91.0157,9,fastani
MF668270,MN586012,90.9899,9,fastani
MF668270,MG770213,90.9742,9,fastani
MF668270,MH669003,90.9732,9,fastani
MF668270,DQ398045,90.9493,9,fastani
MF668270,MH669014,90.9233,9,fastani
MF668270,MK112556,90.921,9,fastani
MF668270,MH744415,90.9012,9,fastani
MF668270,MK524503,90.8753,9,fastani
MF668270,MW055915,90.803,9,fastani
MF668270,MN945900,90.758,9,fastani
MF668270,KT895280,90.7554,9,fastani
MF668270,MG872841,90.7336,9,fastani
MF668270,MH155871,90.7138,9,fastani
MF668270,KM347889,90.7096,9,fastani
MF668270,KR935214,90.6519,9,fastani
MF668270,KM279937,90.6364,9,fastani
MF668270,JN398368,90.5842,9,fastani
MF668270,MN586011,90.5784,9,fastani
MF668270,MH651169,90.5746,9,fastani
MF668270,FJ174692,90.503,9,fastani
MF668270,MF668271,90.4773,9,fastani
MF668270,JX411620,90.4468,9,fastani
MF668270,MH051257,90.4463,9,fastani
MF668270,MH651183,90.4337,9,fastani
MF668270,DQ398050,90.3683,9,fastani
MF668270,MH669005,90.2186,9,fastani
MF668270,JF937102,90.2165,9,fastani
MF668270,MN585975,90.1273,9,fastani
MF668270,MH632119,90.0688,9,fastani
MF668270,JF704117,90.0677,9,fastani
MF668270,MK875792,90.0129,9,fastani
MF668270,JN542517,89.941,9,fastani
MF668270,KM066034,89.8865,9,fastani
MF668270,MK967397,89.7782,9,fastani
MF668270,JN020143,89.7594,9,fastani
MF668270,AY129330,89.7338,9,fastani
MF668270,EU816590,89.7198,9,fastani
MF668270,KX610764,89.701,9,fastani
MF668270,MH834617,89.5665,9,fastani
MF668270,MF190168,89.4672,9,fastani
MF668270,JF937098,89.406,9,fastani
MF668270,MN310545,89.3768,9,fastani
MF668270,MF668281,89.05,9,fastani
MF668270,MK359307,88.6446,9,fastani
MF668271,MF668271,100.0,9,fastani
MF668271,MH669005,98.2192,9,fastani
MF668271,MG770213,97.55,9,fastani
MF668271,MF668281,97.5435,9,fastani
MF668271,MK875792,97.2118,9,fastani
MF668271,KY012363,96.8771,9,fastani
MF668271,FJ174692,96.7787,9,fastani
MF668271,KM066034,96.7392,9,fastani
MF668271,MN945900,96.3093,9,fastani
MF668271,JX411620,96.3002,9,fastani
MF668271,MF190168,95.3514,9,fastani
MF668271,JF704117,94.9826,9,fastani
MF668271,MK305886,94.8585,9,fastani
MF668271,MK112556,94.6683,9,fastani
MF668271,MN310544,94.6505,9,fastani
MF668271,MN585975,94.5206,9,fastani
MF668271,DQ398050,94.4602,9,fastani
MF668271,MH669003,94.3611,9,fastani
MF668271,FJ174693,93.9726,9,fastani
MF668271,KT309034,93.9582,9,fastani
MF668271,JN398368,93.944,9,fastani
MF668271,JN020143,93.9092,9,fastani
MF668271,MF919526,93.8989,9,fastani
MF668271,MK524503,93.8226,9,fastani
MF668271,KR997930,93.6875,9,fastani
MF668271,MN369755,93.6621,9,fastani
MF668271,MH590596,93.6611,9,fastani
MF668271,DQ398045,93.5825,9,fastani
MF668271,MH669012,93.5676,9,fastani
MF668271,MH669014,93.5165,9,fastani
MF668271,KR935214,93.4791,9,fastani
MF668271,KX610764,93.4423,9,fastani
MF668271,MG872841,93.4412,9,fastani
MF668271,KT895280,93.4344,9,fastani
MF668271,KM279937,93.3972,9,fastani
MF668271,KC661278,93.3824,9,fastani
MF668271,JN542517,93.3794,9,fastani
MF668271,MN586012,93.3785,9,fastani
MF668271,KM347889,93.3768,9,fastani
MF668271,MK016504,93.2562,9,fastani
MF668271,MH651183,93.2531,9,fastani
MF668271,MW055915,93.1886,9,fastani
MF668271,MT114164,93.1369,9,fastani
MF668271,MK359307,93.1308,9,fastani
MF668271,MH834617,93.1076,9,fastani
MF668271,MT310893,93.0968,9,fastani
MF668271,MH371123,93.0582,9,fastani
MF668271,KT279576,92.9922,9,fastani
MF668271,MH632119,92.9112,9,fastani
MF668271,MK494110,92.9086,9,fastani
MF668271,MN586011,92.8439,9,fastani
MF668271,MH371120,92.7834,9,fastani
MF668271,MT684586,92.6953,9,fastani
MF668271,MH651169,92.5772,9,fastani
MF668271,KJ025956,92.5647,9,fastani
MF668271,JF937098,92.5598,9,fastani
MF668271,KM101122,92.5166,9,fastani
MF668271,MN310545,92.4318,9,fastani
MF668271,JN859129,92.4035,9,fastani
MF668271,MH590598,92.4015,9,fastani
MF668271,MN585995,92.3931,9,fastani
MF668271,KT281792,92.2992,9,fastani
MF668271,KR824843,92.2911,9,fastani
MF668271,AY129330,92.158,9,fastani
MF668271,MH077578,92.1173,9,fastani
MF668271,MT684601,92.1009,9,fastani
MF668271,EF536069,92.095,9,fastani
MF668271,JQ300538,91.9837,9,fastani
MF668271,MK967397,91.9808,9,fastani
MF668271,MH155871,91.9706,9,fastani
MF668271,MT889374,91.9465,9,fastani
MF668271,MT897904,91.9146,9,fastani
MF668271,EU816590,91.8778,9,fastani
MF668271,MH727548,91.8544,9,fastani
MF668271,MH590602,91.8093,9,fastani
MF668271,KX576644,91.7957,9,fastani
MF668271,MT684593,91.7127,9,fastani
MF668271,JN698996,91.6808,9,fastani
MF668271,MF668287,91.6618,9,fastani
MF668271,MH155865,91.6371,9,fastani
MF668271,MH155866,91.6167,9,fastani
MF668271,JX121091,91.5942,9,fastani
MF668271,HQ728524,91.5868,9,fastani
MF668271,MH051257,91.5249,9,fastani
MF668271,KF024723,91.5047,9,fastani
MF668271,MH744415,91.502,9,fastani
MF668271,KY348865,91.4861,9,fastani
MF668271,JN020142,91.4824,9,fastani
MF668271,MH669001,91.4663,9,fastani
MF668271,MH651178,91.4258,9,fastani
MF668271,KM652553,91.2786,9,fastani
MF668271,FJ174690,91.2035,9,fastani
MF668271,MH077580,91.1761,9,fastani
MF668271,JF937102,90.8242,9,fastani
MF668271,MN586001,90.8192,9,fastani
MF668271,MH020235,90.7993,9,fastani
MF668271,MK016494,90.79,9,fastani
MF668271,MH825707,90.772,9,fastani
MF668271,GU060500,90.7229,9,fastani
MF668271,MN369749,90.6909,9,fastani
MF668271,JN020141,90.6496,9,fastani
MF668271,JN699012,90.4843,9,fastani
MF668271,KT281795,90.4229,9,fastani
MF668271,MF668270,90.2945,9,fastani
MF668271,JF937093,90.07,9,fastani
MF668271,KX808131,90.0692,9,fastani
MF668281,MF668281,100.0,9,fastani
MF668281,MH669005,98.1306,9,fastani
MF668281,MF668271,97.8344,9,fastani
MF668281,MN945900,96.9543,9,fastani
MF668281,MG770213,96.7102,9,fastani
MF668281,KM066034,96.1455,9,fastani
MF668281,MK875792,96.1415,9,fastani
MF668281,FJ174692,96.0842,9,fastani
MF668281,MF190168,95.7837,9,fastani
MF668281,KY012363,95.6768,9,fastani
MF668281,JX411620,95.5949,9,fastani
MF668281,MK305886,94.9545,9,fastani
MF668281,JN020143,94.7863,9,fastani
MF668281,DQ398050,94.3235,9,fastani
MF668281,MH651183,94.165,9,fastani
MF668281,MN586011,94.1149,9,fastani
MF668281,KT895280,94.079,9,fastani
MF668281,MF919526,93.9297,9,fastani
MF668281,DQ398045,93.842,9,fastani
MF668281,MG872841,93.6455,9,fastani
MF668281,MH669003,93.6452,9,fastani
MF668281,MH371120,93.629,9,fastani
MF668281,KM279937,93.6024,9,fastani
MF668281,MH155871,93.5126,9,fastani
MF668281,KM101122,93.5122,9,fastani
MF668281,MH651169,93.4523,9,fastani
MF668281,MH590596,93.4464,9,fastani
MF668281,MH834617,93.4273,9,fastani
MF668281,KX610764,93.4114,9,fastani
MF668281,MN586012,93.3894,9,fastani
MF668281,MN369755,93.3269,9,fastani
MF668281,JN398368,93.3072,9,fastani
MF668281,MH590602,93.2328,9,fastani
MF668281,MT684586,93.2178,9,fastani
MF668281,KR935214,93.217,9,fastani
MF668281,MH371123,93.1997,9,fastani
MF668281,MK016504,93.1618,9,fastani
MF668281,JF704117,93.1467,9,fastani
